,pos,val_A,val_C,val_G,val_T
0,0,-0.00033514560000000017,0.000506343199999999,-0.0006410893999999992,0.0004698917999999998
1,1,0.00012544294999999994,8.252155000000012e-05,-0.0007109264500000003,0.0005029619499999997
2,2,-0.0006008689999999988,-9.45360000000013e-06,0.00022884139999999962,0.00038148119999999945
3,3,-0.0009783594,0.0009583076000000011,8.414859999999905e-05,-6.409680000000028e-05
4,4,-5.133999999996485e-07,-8.931359999999919e-05,0.0005364962000000017,-0.0004466692000000025
5,5,0.0002773173499999985,0.00042591374999999997,3.134674999999959e-05,-0.000734577849999998
6,6,-0.0006845881499999998,0.0007582010499999995,-0.000279608750000001,0.00020599585000000096
7,7,-0.0007447515000000009,0.00014783670000000082,-5.6539500000000586e-05,0.0006534543000000006
8,8,9.011800000000001e-05,-0.00048641719999999893,0.0011389930000000005,-0.0007426938000000007
9,9,0.00021531770000000026,0.0012187366999999974,-0.0012232030999999985,-0.0002108513000000004
10,10,-0.0001717709499999991,0.00039535225000000113,-0.0004364113500000022,0.00021283004999999975
11,11,-0.001633251749999996,0.00023530364999999853,0.0007239318499999988,0.000674016249999999
12,12,-0.0008211920500000003,-3.37530499999993e-05,0.0008813265500000006,-2.6381450000000354e-05
13,13,-0.0008815448499999996,-0.00017064625000000138,-0.0001882490500000014,0.0012404401500000022
14,14,0.0003683400500000004,0.00010296485000000034,6.080884999999939e-05,-0.0005321137500000001
15,15,-0.0010256335500000021,0.0002180882499999997,0.0008737932500000019,-6.62479499999989e-05
16,16,0.0002729767499999986,0.0006321969499999997,-0.0006848894499999988,-0.00022028425000000015
17,17,0.000647175749999998,-0.00055301745,-0.0010673304499999973,0.0009731721499999985
18,18,0.0013729762499999955,-0.001002027349999997,0.00026898725000000143,-0.0006399361499999994
19,19,-0.0005982849500000022,-6.167955000000084e-05,0.000788237450000002,-0.00012827294999999834
20,20,7.233360000000037e-05,0.000299149399999999,-0.0005039640000000002,0.00013248100000000043
21,21,2.629490000000195e-05,-0.0005434829000000026,0.0005149111000000007,2.2769000000003373e-06
22,22,0.00017081955000000074,0.0005630263499999988,-0.0007262124499999999,-7.633450000000234e-06
23,23,0.0005282966499999999,7.912064999999982e-05,-0.0006188815500000001,1.1464249999999932e-05
24,24,8.226940000000192e-05,0.0009230591999999976,-0.00046555439999999815,-0.0005397742000000019
25,25,-0.0004976837000000017,-0.0001206250999999993,-0.0002811320999999992,0.0008994408999999999
26,26,0.0003849569500000001,-0.0001997342500000005,0.0003502177499999996,-0.0005354404499999989
27,27,0.00022577474999999956,0.00046758034999999995,-0.0005360698500000013,-0.00015728524999999869
28,28,-0.0009630299999999988,-0.00013568719999999967,0.0008342057999999983,0.0002645114000000008
29,29,0.001632585150000002,0.00010139275000000032,-0.00043385205000000043,-0.001300125850000002
30,30,-0.00016811245000000126,-0.0005392730500000023,0.0008067685500000037,-9.938304999999951e-05
31,31,0.0007490298,-0.00063593,0.0008038715999999985,-0.0009169713999999977
32,32,8.628919999999915e-05,4.094300000000178e-05,-0.0005355979999999989,0.0004083657999999976
33,33,0.000696172650000002,-0.00019364335000000182,3.843965000000009e-05,-0.0005409689500000001
34,34,0.0005032099000000015,-0.00038872010000000074,-0.0009290127000000003,0.000814522899999999
35,35,0.0008861594,-0.0005251291999999999,-5.562519999999975e-05,-0.0003054050000000004
36,36,-0.0005019407499999972,-0.00010008235000000062,-3.8073749999999496e-05,0.0006400968499999973
37,37,5.454814999999888e-05,0.00010618114999999974,-0.00041407905000000016,0.00025334975000000117
38,38,0.00023575115000000067,0.0002488917499999997,-0.0008774528500000004,0.00039280994999999944
39,39,0.00042921244999999966,-0.00023942034999999988,-0.0008451089500000022,0.0006553168500000018
40,40,-0.0004357600000000009,-0.0008223601999999948,0.0010669027999999968,0.00019121739999999985
41,41,-0.00011531615000000045,0.000810407449999998,-0.0007276385499999994,3.254725000000129e-05
42,42,-0.00036487045000000053,-0.00025748405000000017,0.0003878687500000015,0.0002344857499999996
43,43,-0.00019384674999999924,-0.0005424673500000011,-0.0003407389499999999,0.0010770530500000001
44,44,0.00023179664999999972,0.0001789888499999996,-0.00010845374999999998,-0.0003023317499999994
45,45,0.0003762702499999989,0.00019683984999999991,-0.0010790711500000003,0.0005059610500000008
46,46,0.0008757804999999987,0.00037320690000000145,0.0001248677000000006,-0.0013738551000000005
47,47,-3.318105000000059e-05,0.0012305409499999995,-0.0004664344499999998,-0.0007309254499999996
48,48,-0.00066461735,0.0003117660500000004,-9.932554999999943e-05,0.0004521768499999989
49,49,-0.0002569072999999995,-1.214949999999997e-05,0.00020584470000000002,6.321209999999959e-05
50,50,0.00018032709999999994,-0.0006083019000000004,0.0004952729000000005,-6.729809999999944e-05
51,51,0.00019223685,-0.0002993699499999996,-0.0006730023499999995,0.0007801354499999986
52,52,-9.613355000000142e-05,-0.0005945369499999993,0.0008868832500000022,-0.00019621275000000071
53,53,0.00031050144999999986,-0.0001495235500000006,0.00022727565000000058,-0.0003882535499999996
54,54,0.0001406717499999982,-0.0009133934499999983,0.0002499733500000007,0.0005227483499999998
55,55,0.0008244318500000011,-0.0007436263500000002,-0.0006534923500000018,0.0005726868500000006
56,56,0.00021456799999999986,-0.0008344937999999991,0.00014373340000000068,0.0004761923999999989
57,57,-0.00017633299999999792,-0.0006987989999999996,-0.00017487059999999978,0.0010500025999999971
58,58,0.0009705286500000009,0.00011767924999999969,-0.0014839397500000034,0.00039573185000000167
59,59,0.0003433483999999977,0.0008840106000000002,-0.0005571973999999998,-0.0006701615999999986
60,60,9.548879999999999e-05,0.00034269719999999897,0.0008115836000000005,-0.0012497695999999987
61,61,2.5093199999999125e-05,-0.00035408140000000015,0.0003041126000000013,2.487560000000001e-05
62,62,0.0005101416499999992,0.0009103862500000016,-0.000410566950000001,-0.0010099609500000002
63,63,0.0004111115499999997,7.639214999999965e-05,-0.0004931784499999997,5.674749999999985e-06
64,64,0.0002501012000000018,-0.0005068184000000021,0.00023772819999999997,1.8989000000000614e-05
65,65,-0.001342577750000003,0.0007908486500000037,0.0002687326499999992,0.00028299645
66,66,0.0007160918999999987,-0.0005659873000000014,-0.0010562807000000015,0.0009061761000000035
67,67,0.00016945825000000124,-4.783715000000186e-05,0.00017480225000000008,-0.00029642334999999934
68,68,-0.0008470291500000016,0.0002325974500000006,-6.0726549999999606e-05,0.0006751582500000005
69,69,-0.0008092930000000015,0.0016027130000000017,0.00013300439999999994,-0.0009264244000000005
70,70,-1.503499999999319e-06,-0.0004956689000000003,0.00028703390000000054,0.00021013849999999934
71,71,-0.00019370459999999996,-3.496899999999935e-05,0.0002925011999999998,-6.382760000000026e-05
72,72,0.0005771850000000003,1.7599199999999694e-05,-0.00042638100000000014,-0.00016840320000000014
73,73,0.00024496000000000153,-1.991720000000006e-05,0.0004862555999999994,-0.0007112984000000005
74,74,-0.00015579075,0.0005053112500000011,0.0002867292499999997,-0.0006362497500000007
75,75,-0.0001826262499999994,-0.0002679676500000005,-0.00037219184999999824,0.0008227857499999979
76,76,-0.00032994435,-0.001113026149999999,0.00035025505000000137,0.0010927154499999982
77,77,-0.0002885264999999999,0.00012166150000000051,0.000520884699999999,-0.0003540196999999993
78,78,0.0001326811000000008,-0.0001038955000000014,-3.5288899999999865e-05,6.503300000000494e-06
79,79,-0.00029594264999999864,-0.00015945304999999917,0.0012013273500000009,-0.0007459316500000022
80,80,-0.00043135025,-0.0002695992499999995,0.00020665574999999834,0.0004942937500000014
81,81,-0.0003470518500000003,-0.0008314732500000003,0.0007638741500000012,0.00041465095
82,82,-0.00034882945000000025,0.0004333739499999998,-0.00022309744999999962,0.00013855294999999977
83,83,-0.0010271814500000032,0.0005856957500000013,5.164750000000954e-06,0.0004363209500000007
84,84,-6.903339999999892e-05,-0.0008369010000000001,0.0013405858000000005,-0.0004346514000000003
85,85,-0.00043262700000000064,0.0005233414000000018,-0.001092063600000004,0.001001349200000002
86,86,-3.54209000000002e-05,0.0002571277000000002,-2.8418999999998533e-06,-0.00021886490000000015
87,87,-0.0006977196999999997,0.001252298699999996,-0.001133413299999996,0.0005788342999999986
88,88,-0.0003614197500000021,0.0008875374500000028,-0.0007805093500000012,0.00025439164999999965
89,89,0.0007806995999999984,-0.0006816269999999981,-0.00022506219999999974,0.00012598959999999933
90,90,-0.0005208654499999996,1.1146750000001033e-05,0.0006751001499999982,-0.0001653814499999991
91,91,-0.0005785055999999991,0.0002480975999999989,-0.00011443640000000029,0.0004448444000000004
92,92,0.00015756825000000024,0.0006780546500000006,-0.0007883297500000016,-4.729314999999987e-05
93,93,-0.0003602359500000002,0.0004520938499999994,-0.00032747474999999913,0.0002356168499999996
94,94,-0.0005862520499999997,-0.00043810224999999797,0.0003593469499999978,0.0006650073500000001
95,95,0.0004565921499999998,0.00037400575000000173,5.527550000001573e-06,-0.0008361254500000031
96,96,-0.0003391964499999991,5.3957149999999765e-05,-0.0008922378500000015,0.00117747715
97,97,-8.613044999999985e-05,-3.975165000000195e-05,-0.00019386465000000014,0.00031974675000000176
98,98,0.00036444425000000015,-1.2947749999997989e-05,9.510004999999825e-05,-0.00044659655000000025
99,99,0.0004943984999999998,-0.00032910009999999903,-0.0003476915000000023,0.00018239310000000132
100,100,0.0009880544000000029,-0.0010633703999999998,0.0004668783999999977,-0.0003915624000000002
101,101,-0.0003963083499999994,-0.0003657255500000016,0.000976573250000001,-0.00021453934999999914
102,102,-0.0006522439499999995,0.0007266884500000008,-0.00022162235000000057,0.00014717784999999911
103,103,0.0002052762999999995,-0.00017913429999999984,0.00011640350000000162,-0.00014254550000000117
104,104,0.00091998475,-0.0005244662500000009,-0.0005986072499999988,0.00020308874999999947
105,105,0.0002900254000000002,0.00013334060000000085,-1.6834800000002274e-05,-0.0004065311999999988
106,106,0.0007157858499999991,-0.0002488883499999989,0.00015155465000000085,-0.0006184521500000008
107,107,-0.0007334440500000004,0.0006591777499999994,-0.0001081190499999991,0.00018238534999999995
108,108,-0.00032615200000000126,0.00030562099999999963,-0.000608672,0.0006292030000000011
109,109,7.023425e-05,-0.0007804325500000004,0.0008220418499999998,-0.00011184354999999864
110,110,0.001071257799999998,-0.0002830342000000005,-0.00024438180000000006,-0.0005438417999999975
111,111,0.00019816634999999925,0.00033892515000000104,0.00021022894999999845,-0.0007473204499999986
112,112,0.0005818726499999996,0.00022685025000000075,-0.00030368435000000074,-0.0005050385499999997
113,113,0.00023671464999999871,0.0006773832500000009,-0.0010448783500000012,0.0001307804500000007
114,114,-0.0017777480499999907,-0.000443080850000002,0.0007268621499999985,0.001493966749999995
115,115,0.00010294924999999901,-0.0004609531499999986,-0.00013250274999999912,0.0004905066499999986
116,116,-0.0003091473499999997,5.6489050000000025e-05,0.00018994644999999988,6.271184999999991e-05
117,117,0.000755989,-0.0006660564000000017,-2.1841799999999795e-05,-6.809079999999844e-05
118,118,0.00010625140000000036,-0.0005507368000000004,-1.4591000000001101e-05,0.00045907640000000127
119,119,0.0003198655999999998,0.0004175839999999993,-0.0008052025999999987,6.775299999999898e-05
120,120,0.00013516375000000033,-0.0003748830500000003,-9.852585000000111e-05,0.0003382451500000011
121,121,-0.0003703790999999999,-0.000589506699999998,0.0009091902999999983,5.069550000000046e-05
122,122,0.0005167783500000003,0.000183142350000003,-0.0008453896500000043,0.00014546895000000048
123,123,0.0004988755500000003,0.00041888674999999927,-0.0002982036499999996,-0.0006195586500000002
124,124,9.750835000000061e-05,-0.0003638048499999991,0.00014267174999999806,0.0001236247500000006
125,125,0.0002680653999999996,-7.595219999999957e-05,0.00015875060000000035,-0.00035086380000000025
126,126,-0.0005061175500000002,-0.00015214234999999987,0.0006297482499999999,2.8511650000000566e-05
127,127,-0.0009817782999999997,0.0002118749000000006,-0.0005474282999999979,0.0013173316999999965
128,128,0.0005354080999999995,-3.677899999999818e-06,0.0004788736999999997,-0.0010106038999999995
129,129,-0.0004884651000000013,0.0009926714999999996,-0.0004634494999999978,-4.075690000000001e-05
130,130,-0.0001996284999999996,0.0003491372999999993,0.0005004654999999999,-0.0006499742999999998
131,131,0.0009308960499999992,0.0002902802500000006,-0.00019747935000000025,-0.0010236969499999996
132,132,3.509725000000054e-05,-0.00106674955,0.00033950085000000095,0.0006921514499999982
133,133,0.00047213794999999926,0.00028238135000000045,-0.000547473050000001,-0.00020704624999999858
134,134,-0.0005103928500000026,-0.0008490302500000008,0.00022854855000000015,0.001130874550000003
135,135,-0.0001445901500000008,-0.0007872759499999991,0.0006090126499999998,0.00032285344999999994
136,136,-0.0001229468499999993,3.9724150000000845e-05,3.465499999986084e-07,8.287614999999989e-05
137,137,0.0005483524500000004,0.0009457544500000007,-0.00035880275000000104,-0.00113530415
138,138,0.00010590239999999967,0.00042816640000000134,0.0003034423999999996,-0.0008375112000000007
139,139,0.0005681109000000006,0.00029108789999999926,-0.0005857132999999986,-0.0002734855000000012
140,140,-0.0007739790999999993,0.000823988700000001,-0.00035643830000000036,0.0003064286999999992
141,141,0.0001374732000000001,0.001162923599999999,-0.000613304399999999,-0.0006870923999999999
142,142,-0.0003006958000000002,0.00015507419999999942,0.0005449840000000005,-0.0003993623999999998
143,143,-8.034559999999906e-05,0.0009882079999999987,-0.0003163823999999988,-0.0005914800000000006
144,144,0.000459757299999999,0.00010558070000000073,0.00018875149999999938,-0.0007540894999999992
145,145,-0.0005300927999999991,5.494579999999949e-05,0.0005717183999999989,-9.65713999999993e-05
146,146,-0.00039492790000000063,0.0002355995000000007,0.00031615430000000056,-0.00015682590000000064
147,147,-0.001185586100000001,0.0009253547000000006,-0.0003963764999999998,0.0006566079000000005
148,148,0.0002612659499999998,0.00048396435000000085,-0.00042467404999999974,-0.00032055625000000084
149,149,3.5350700000001125e-05,-3.551349999999972e-05,-0.0008435405000000006,0.0008437032999999994
150,150,0.0003931510500000006,0.0002322376499999999,-0.00010048974999999866,-0.0005248989500000018
151,151,-0.0004487678000000007,-0.0007956346000000003,0.0008010770000000015,0.00044332539999999943
152,152,-0.0010024390500000021,0.000723934350000001,-0.00042047344999999884,0.0006989781500000003
153,153,-0.00011147250000000084,-0.0007694354999999999,-0.00029057369999999923,0.0011714816999999998
154,154,0.00034162990000000045,0.0007776389000000001,-0.0007112900999999993,-0.00040797870000000103
155,155,-0.00011409874999999793,-0.0003383041500000003,0.00022139024999999878,0.0002310126499999994
156,156,0.0001704581499999977,0.00018476535000000075,0.000553617550000001,-0.0009088410499999996
157,157,0.0006735365499999995,0.00028661215,-0.00041608384999999826,-0.0005440648500000011
158,158,0.0012609995000000004,-0.0002846381000000011,0.0003618250999999989,-0.0013381864999999983
159,159,-0.0004638164999999991,-0.0009136709000000005,0.0002627991000000006,0.001114688299999999
