promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0002526878193806481,16-2,Sulphur-starvation,2,-115
TSS_1414_storz_regulondb,1.0365289957344837e-5,16-2,Sulphur-starvation,2,-114
TSS_1414_storz_regulondb,2.4004377221898895e-5,16-2,Sulphur-starvation,2,-113
TSS_1414_storz_regulondb,1.027209353224388e-6,16-2,Sulphur-starvation,2,-112
TSS_1414_storz_regulondb,7.2902519270527525e-6,16-2,Sulphur-starvation,2,-111
TSS_1414_storz_regulondb,0.00019281953530704034,16-2,Sulphur-starvation,2,-110
TSS_1414_storz_regulondb,7.103204284656587e-5,16-2,Sulphur-starvation,2,-109
TSS_1414_storz_regulondb,4.2733363032294424e-5,16-2,Sulphur-starvation,2,-108
TSS_1414_storz_regulondb,1.6006792491499123e-5,16-2,Sulphur-starvation,2,-107
TSS_1414_storz_regulondb,4.642364166968405e-6,16-2,Sulphur-starvation,2,-106
TSS_1414_storz_regulondb,0.00029971844572890347,16-2,Sulphur-starvation,2,-105
TSS_1414_storz_regulondb,4.0914397037738375e-7,16-2,Sulphur-starvation,2,-104
TSS_1414_storz_regulondb,0.00016250990496260434,16-2,Sulphur-starvation,2,-103
TSS_1414_storz_regulondb,6.653395881616288e-5,16-2,Sulphur-starvation,2,-102
TSS_1414_storz_regulondb,0.00019095914897821007,16-2,Sulphur-starvation,2,-101
TSS_1414_storz_regulondb,0.0003916283962672471,16-2,Sulphur-starvation,2,-100
TSS_1414_storz_regulondb,7.096588428422309e-7,16-2,Sulphur-starvation,2,-99
TSS_1414_storz_regulondb,9.583466627710531e-11,16-2,Sulphur-starvation,2,-98
TSS_1414_storz_regulondb,2.939558506300042e-5,16-2,Sulphur-starvation,2,-97
TSS_1414_storz_regulondb,4.3114458102544526e-5,16-2,Sulphur-starvation,2,-96
TSS_1414_storz_regulondb,0.00021392946798705305,16-2,Sulphur-starvation,2,-95
TSS_1414_storz_regulondb,6.6329265621464665e-6,16-2,Sulphur-starvation,2,-94
TSS_1414_storz_regulondb,0.00013969642369563448,16-2,Sulphur-starvation,2,-93
TSS_1414_storz_regulondb,0.0003652080039798196,16-2,Sulphur-starvation,2,-92
TSS_1414_storz_regulondb,0.00010623297428752993,16-2,Sulphur-starvation,2,-91
TSS_1414_storz_regulondb,0.00018464152864210506,16-2,Sulphur-starvation,2,-90
TSS_1414_storz_regulondb,0.00024023021863669265,16-2,Sulphur-starvation,2,-89
TSS_1414_storz_regulondb,1.1593863092097204e-5,16-2,Sulphur-starvation,2,-88
TSS_1414_storz_regulondb,0.00022362183440212532,16-2,Sulphur-starvation,2,-87
TSS_1414_storz_regulondb,0.0003342580809998089,16-2,Sulphur-starvation,2,-86
TSS_1414_storz_regulondb,2.3382169124393703e-5,16-2,Sulphur-starvation,2,-85
TSS_1414_storz_regulondb,0.0001544529793965268,16-2,Sulphur-starvation,2,-84
TSS_1414_storz_regulondb,1.9847840653894507e-6,16-2,Sulphur-starvation,2,-83
TSS_1414_storz_regulondb,0.0006382943111157783,16-2,Sulphur-starvation,2,-82
TSS_1414_storz_regulondb,3.043516549165043e-5,16-2,Sulphur-starvation,2,-81
TSS_1414_storz_regulondb,1.3037523741543764e-6,16-2,Sulphur-starvation,2,-80
TSS_1414_storz_regulondb,4.179335647750337e-5,16-2,Sulphur-starvation,2,-79
TSS_1414_storz_regulondb,8.667733915591782e-6,16-2,Sulphur-starvation,2,-78
TSS_1414_storz_regulondb,0.00020329266942939635,16-2,Sulphur-starvation,2,-77
TSS_1414_storz_regulondb,0.0001898602515198601,16-2,Sulphur-starvation,2,-76
TSS_1414_storz_regulondb,0.000171281044206599,16-2,Sulphur-starvation,2,-75
TSS_1414_storz_regulondb,8.83034924177681e-5,16-2,Sulphur-starvation,2,-74
TSS_1414_storz_regulondb,1.681193851987698e-6,16-2,Sulphur-starvation,2,-73
TSS_1414_storz_regulondb,9.38345161968922e-5,16-2,Sulphur-starvation,2,-72
TSS_1414_storz_regulondb,3.4692537924325756e-8,16-2,Sulphur-starvation,2,-71
TSS_1414_storz_regulondb,4.259611154981116e-6,16-2,Sulphur-starvation,2,-70
TSS_1414_storz_regulondb,8.823642981527777e-5,16-2,Sulphur-starvation,2,-69
TSS_1414_storz_regulondb,6.587650101759707e-5,16-2,Sulphur-starvation,2,-68
TSS_1414_storz_regulondb,2.0038128767112858e-5,16-2,Sulphur-starvation,2,-67
TSS_1414_storz_regulondb,6.911989986778172e-7,16-2,Sulphur-starvation,2,-66
