promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,6.081942658597264e-5,20-1,Glutamic acid (pH 2.5),1,-115
TSS_1414_storz_regulondb,2.596235717813541e-7,20-1,Glutamic acid (pH 2.5),1,-114
TSS_1414_storz_regulondb,0.000245925323060941,20-1,Glutamic acid (pH 2.5),1,-113
TSS_1414_storz_regulondb,7.343369307008128e-5,20-1,Glutamic acid (pH 2.5),1,-112
TSS_1414_storz_regulondb,0.0005658221852638361,20-1,Glutamic acid (pH 2.5),1,-111
TSS_1414_storz_regulondb,4.581520777336215e-6,20-1,Glutamic acid (pH 2.5),1,-110
TSS_1414_storz_regulondb,0.0002965429925196111,20-1,Glutamic acid (pH 2.5),1,-109
TSS_1414_storz_regulondb,0.0007288937415121854,20-1,Glutamic acid (pH 2.5),1,-108
TSS_1414_storz_regulondb,3.148564055526718e-5,20-1,Glutamic acid (pH 2.5),1,-107
TSS_1414_storz_regulondb,3.549495021548817e-5,20-1,Glutamic acid (pH 2.5),1,-106
TSS_1414_storz_regulondb,8.267429970777859e-5,20-1,Glutamic acid (pH 2.5),1,-105
TSS_1414_storz_regulondb,0.0009255022111391209,20-1,Glutamic acid (pH 2.5),1,-104
TSS_1414_storz_regulondb,0.00016247118580129142,20-1,Glutamic acid (pH 2.5),1,-103
TSS_1414_storz_regulondb,7.583100100794324e-6,20-1,Glutamic acid (pH 2.5),1,-102
TSS_1414_storz_regulondb,3.678744364130353e-6,20-1,Glutamic acid (pH 2.5),1,-101
TSS_1414_storz_regulondb,0.0004947509923068343,20-1,Glutamic acid (pH 2.5),1,-100
TSS_1414_storz_regulondb,0.00016134643662888337,20-1,Glutamic acid (pH 2.5),1,-99
TSS_1414_storz_regulondb,0.0015903560686797921,20-1,Glutamic acid (pH 2.5),1,-98
TSS_1414_storz_regulondb,4.6508425335729754e-5,20-1,Glutamic acid (pH 2.5),1,-97
TSS_1414_storz_regulondb,0.00022675398805121995,20-1,Glutamic acid (pH 2.5),1,-96
TSS_1414_storz_regulondb,0.0006446386237905178,20-1,Glutamic acid (pH 2.5),1,-95
TSS_1414_storz_regulondb,1.611376679495533e-6,20-1,Glutamic acid (pH 2.5),1,-94
TSS_1414_storz_regulondb,2.2488714781398328e-5,20-1,Glutamic acid (pH 2.5),1,-93
