promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0001857417700545645,29-2,Gentamicin,2,-115
TSS_1414_storz_regulondb,6.24119130890749e-5,29-2,Gentamicin,2,-114
TSS_1414_storz_regulondb,7.638681981931433e-5,29-2,Gentamicin,2,-113
TSS_1414_storz_regulondb,4.519665085369359e-5,29-2,Gentamicin,2,-112
TSS_1414_storz_regulondb,3.746261007975824e-5,29-2,Gentamicin,2,-111
TSS_1414_storz_regulondb,0.00018317641169404188,29-2,Gentamicin,2,-110
TSS_1414_storz_regulondb,1.3753593008038428e-5,29-2,Gentamicin,2,-109
TSS_1414_storz_regulondb,0.0002136801594409322,29-2,Gentamicin,2,-108
TSS_1414_storz_regulondb,9.762573126578973e-5,29-2,Gentamicin,2,-107
TSS_1414_storz_regulondb,1.9519134161940903e-7,29-2,Gentamicin,2,-106
TSS_1414_storz_regulondb,0.000569102866763864,29-2,Gentamicin,2,-105
TSS_1414_storz_regulondb,0.00020250483871050865,29-2,Gentamicin,2,-104
TSS_1414_storz_regulondb,5.874600298956447e-5,29-2,Gentamicin,2,-103
TSS_1414_storz_regulondb,1.7248160475348702e-6,29-2,Gentamicin,2,-102
TSS_1414_storz_regulondb,0.0003739450871491764,29-2,Gentamicin,2,-101
TSS_1414_storz_regulondb,1.8567242143440865e-5,29-2,Gentamicin,2,-100
TSS_1414_storz_regulondb,0.00019357716376873675,29-2,Gentamicin,2,-99
TSS_1414_storz_regulondb,5.824939632777639e-5,29-2,Gentamicin,2,-98
TSS_1414_storz_regulondb,0.00011627151656180227,29-2,Gentamicin,2,-97
TSS_1414_storz_regulondb,1.3572255764905238e-5,29-2,Gentamicin,2,-96
TSS_1414_storz_regulondb,0.000539367165535461,29-2,Gentamicin,2,-95
TSS_1414_storz_regulondb,7.001758748464201e-6,29-2,Gentamicin,2,-94
TSS_1414_storz_regulondb,6.023119961166487e-5,29-2,Gentamicin,2,-93
TSS_1414_storz_regulondb,2.0203031987086045e-5,29-2,Gentamicin,2,-92
TSS_1414_storz_regulondb,0.00015951485387381793,29-2,Gentamicin,2,-91
TSS_1414_storz_regulondb,0.00019696286811642224,29-2,Gentamicin,2,-90
TSS_1414_storz_regulondb,0.0001631723567264748,29-2,Gentamicin,2,-89
TSS_1414_storz_regulondb,0.00028281438085733324,29-2,Gentamicin,2,-88
TSS_1414_storz_regulondb,0.00040372783525406946,29-2,Gentamicin,2,-87
TSS_1414_storz_regulondb,0.0001070950724145754,29-2,Gentamicin,2,-86
TSS_1414_storz_regulondb,0.000357095304435443,29-2,Gentamicin,2,-85
TSS_1414_storz_regulondb,6.442504392562779e-5,29-2,Gentamicin,2,-84
TSS_1414_storz_regulondb,1.140821967993773e-5,29-2,Gentamicin,2,-83
TSS_1414_storz_regulondb,0.00031931743229781165,29-2,Gentamicin,2,-82
TSS_1414_storz_regulondb,4.578274279557707e-5,29-2,Gentamicin,2,-81
TSS_1414_storz_regulondb,0.00018738669758798726,29-2,Gentamicin,2,-80
TSS_1414_storz_regulondb,0.0004026522606642522,29-2,Gentamicin,2,-79
TSS_1414_storz_regulondb,2.8124653791342926e-5,29-2,Gentamicin,2,-78
TSS_1414_storz_regulondb,1.6202150216497978e-5,29-2,Gentamicin,2,-77
TSS_1414_storz_regulondb,8.621635785126779e-5,29-2,Gentamicin,2,-76
TSS_1414_storz_regulondb,0.0001497323270266979,29-2,Gentamicin,2,-75
TSS_1414_storz_regulondb,0.0009758737022951608,29-2,Gentamicin,2,-74
TSS_1414_storz_regulondb,9.30958891648436e-6,29-2,Gentamicin,2,-73
TSS_1414_storz_regulondb,0.0005491374256668862,29-2,Gentamicin,2,-72
TSS_1414_storz_regulondb,1.832359256131056e-5,29-2,Gentamicin,2,-71
TSS_1414_storz_regulondb,8.796372665564921e-5,29-2,Gentamicin,2,-70
TSS_1414_storz_regulondb,0.00011484362928089117,29-2,Gentamicin,2,-69
TSS_1414_storz_regulondb,0.00016397141957508752,29-2,Gentamicin,2,-68
TSS_1414_storz_regulondb,6.248556387362816e-7,29-2,Gentamicin,2,-67
TSS_1414_storz_regulondb,1.5117174904741716e-7,29-2,Gentamicin,2,-66
TSS_1414_storz_regulondb,0.00018190324619489365,29-2,Gentamicin,2,-65
TSS_1414_storz_regulondb,0.00018091952546267802,29-2,Gentamicin,2,-64
TSS_1414_storz_regulondb,2.137656844872519e-5,29-2,Gentamicin,2,-63
TSS_1414_storz_regulondb,6.491608398691891e-5,29-2,Gentamicin,2,-62
TSS_1414_storz_regulondb,8.628594788662874e-5,29-2,Gentamicin,2,-61
TSS_1414_storz_regulondb,3.3117749087584756e-5,29-2,Gentamicin,2,-60
TSS_1414_storz_regulondb,0.00012628559453213778,29-2,Gentamicin,2,-59
TSS_1414_storz_regulondb,2.1692169606055134e-7,29-2,Gentamicin,2,-58
TSS_1414_storz_regulondb,4.855064368945402e-6,29-2,Gentamicin,2,-57
TSS_1414_storz_regulondb,1.8945756625289144e-5,29-2,Gentamicin,2,-56
TSS_1414_storz_regulondb,0.00016743750137124345,29-2,Gentamicin,2,-55
TSS_1414_storz_regulondb,6.659576300763236e-5,29-2,Gentamicin,2,-54
TSS_1414_storz_regulondb,6.487452642498035e-5,29-2,Gentamicin,2,-53
TSS_1414_storz_regulondb,0.00013127534196611832,29-2,Gentamicin,2,-52
TSS_1414_storz_regulondb,0.0007541798948205265,29-2,Gentamicin,2,-51
TSS_1414_storz_regulondb,5.299498790834649e-5,29-2,Gentamicin,2,-50
TSS_1414_storz_regulondb,0.0012770417921992832,29-2,Gentamicin,2,-49
TSS_1414_storz_regulondb,8.366700740227231e-5,29-2,Gentamicin,2,-48
TSS_1414_storz_regulondb,7.219818325507983e-6,29-2,Gentamicin,2,-47
TSS_1414_storz_regulondb,0.00028481047341815183,29-2,Gentamicin,2,-46
TSS_1414_storz_regulondb,0.00020008171515205776,29-2,Gentamicin,2,-45
TSS_1414_storz_regulondb,0.00010142962618657362,29-2,Gentamicin,2,-44
TSS_1414_storz_regulondb,0.0002876640642009796,29-2,Gentamicin,2,-43
TSS_1414_storz_regulondb,0.0004443565058031866,29-2,Gentamicin,2,-42
TSS_1414_storz_regulondb,0.001220817282952794,29-2,Gentamicin,2,-41
TSS_1414_storz_regulondb,1.0602793354843156e-6,29-2,Gentamicin,2,-40
TSS_1414_storz_regulondb,0.0010103934317066505,29-2,Gentamicin,2,-39
TSS_1414_storz_regulondb,0.00022412563244237358,29-2,Gentamicin,2,-38
TSS_1414_storz_regulondb,2.884251272060594e-6,29-2,Gentamicin,2,-37
TSS_1414_storz_regulondb,1.22225057734774e-7,29-2,Gentamicin,2,-36
TSS_1414_storz_regulondb,0.000106592269802047,29-2,Gentamicin,2,-35
TSS_1414_storz_regulondb,5.5505754325490056e-5,29-2,Gentamicin,2,-34
TSS_1414_storz_regulondb,0.000400447705918662,29-2,Gentamicin,2,-33
TSS_1414_storz_regulondb,8.884009693629056e-6,29-2,Gentamicin,2,-32
TSS_1414_storz_regulondb,0.0004188968520593113,29-2,Gentamicin,2,-31
TSS_1414_storz_regulondb,1.6747090349838838e-5,29-2,Gentamicin,2,-30
TSS_1414_storz_regulondb,1.3366829958127676e-8,29-2,Gentamicin,2,-29
TSS_1414_storz_regulondb,0.0001265868348592574,29-2,Gentamicin,2,-28
TSS_1414_storz_regulondb,4.495807355212825e-6,29-2,Gentamicin,2,-27
TSS_1414_storz_regulondb,0.0010356419610343774,29-2,Gentamicin,2,-26
TSS_1414_storz_regulondb,0.0018685237242428362,29-2,Gentamicin,2,-25
