promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.00038266389718324013,25-2,Phenazine Methosulfate,2,-115
TSS_1414_storz_regulondb,0.00038250523502777675,25-2,Phenazine Methosulfate,2,-114
TSS_1414_storz_regulondb,3.4480633490652224e-5,25-2,Phenazine Methosulfate,2,-113
TSS_1414_storz_regulondb,0.0009210241795097234,25-2,Phenazine Methosulfate,2,-112
TSS_1414_storz_regulondb,7.352545288704998e-6,25-2,Phenazine Methosulfate,2,-111
TSS_1414_storz_regulondb,0.028139303520006143,25-2,Phenazine Methosulfate,2,-110
TSS_1414_storz_regulondb,3.5499196759677487e-6,25-2,Phenazine Methosulfate,2,-109
TSS_1414_storz_regulondb,0.011756824374439343,25-2,Phenazine Methosulfate,2,-108
TSS_1414_storz_regulondb,0.0034312903666841744,25-2,Phenazine Methosulfate,2,-107
TSS_1414_storz_regulondb,8.908374026224668e-5,25-2,Phenazine Methosulfate,2,-106
TSS_1414_storz_regulondb,0.004247954979560931,25-2,Phenazine Methosulfate,2,-105
TSS_1414_storz_regulondb,5.4993927610196914e-5,25-2,Phenazine Methosulfate,2,-104
TSS_1414_storz_regulondb,0.00043507210947421344,25-2,Phenazine Methosulfate,2,-103
TSS_1414_storz_regulondb,0.00012313742957407179,25-2,Phenazine Methosulfate,2,-102
TSS_1414_storz_regulondb,4.682858660241102e-5,25-2,Phenazine Methosulfate,2,-101
TSS_1414_storz_regulondb,0.00013782152295810065,25-2,Phenazine Methosulfate,2,-100
TSS_1414_storz_regulondb,0.0004381630205956529,25-2,Phenazine Methosulfate,2,-99
TSS_1414_storz_regulondb,0.00036538220930015537,25-2,Phenazine Methosulfate,2,-98
TSS_1414_storz_regulondb,0.0033224522093881163,25-2,Phenazine Methosulfate,2,-97
TSS_1414_storz_regulondb,0.002244790725699452,25-2,Phenazine Methosulfate,2,-96
TSS_1414_storz_regulondb,0.00022043820751777498,25-2,Phenazine Methosulfate,2,-95
TSS_1414_storz_regulondb,0.0005486254396681644,25-2,Phenazine Methosulfate,2,-94
TSS_1414_storz_regulondb,0.001343084400476118,25-2,Phenazine Methosulfate,2,-93
TSS_1414_storz_regulondb,0.002666835970312309,25-2,Phenazine Methosulfate,2,-92
TSS_1414_storz_regulondb,0.00011455763698030481,25-2,Phenazine Methosulfate,2,-91
TSS_1414_storz_regulondb,0.0004090097126551477,25-2,Phenazine Methosulfate,2,-90
TSS_1414_storz_regulondb,0.006643442030073306,25-2,Phenazine Methosulfate,2,-89
TSS_1414_storz_regulondb,0.0009300240392321754,25-2,Phenazine Methosulfate,2,-88
TSS_1414_storz_regulondb,0.0006122540302366409,25-2,Phenazine Methosulfate,2,-87
TSS_1414_storz_regulondb,0.00045326038965295707,25-2,Phenazine Methosulfate,2,-86
