promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.000587109744058816,3-1,Arabinose,1,-115
TSS_1414_storz_regulondb,4.864345116873509e-5,3-1,Arabinose,1,-114
TSS_1414_storz_regulondb,0.0001464389975072227,3-1,Arabinose,1,-113
TSS_1414_storz_regulondb,3.3638404144779063e-7,3-1,Arabinose,1,-112
TSS_1414_storz_regulondb,3.6447239678484306e-5,3-1,Arabinose,1,-111
TSS_1414_storz_regulondb,0.00016715468168306295,3-1,Arabinose,1,-110
TSS_1414_storz_regulondb,6.536304761636628e-7,3-1,Arabinose,1,-109
TSS_1414_storz_regulondb,0.0005371721167836416,3-1,Arabinose,1,-108
TSS_1414_storz_regulondb,0.00042597871806018036,3-1,Arabinose,1,-107
TSS_1414_storz_regulondb,8.038092272419578e-5,3-1,Arabinose,1,-106
TSS_1414_storz_regulondb,0.00018231605088198013,3-1,Arabinose,1,-105
TSS_1414_storz_regulondb,0.0005481676796845782,3-1,Arabinose,1,-104
TSS_1414_storz_regulondb,1.630537164596166e-7,3-1,Arabinose,1,-103
TSS_1414_storz_regulondb,8.86876902811808e-5,3-1,Arabinose,1,-102
TSS_1414_storz_regulondb,0.00017054990190189462,3-1,Arabinose,1,-101
TSS_1414_storz_regulondb,2.9264814707080644e-5,3-1,Arabinose,1,-100
TSS_1414_storz_regulondb,0.0002630898813804662,3-1,Arabinose,1,-99
TSS_1414_storz_regulondb,0.0002664347359062416,3-1,Arabinose,1,-98
TSS_1414_storz_regulondb,0.0001625552018660408,3-1,Arabinose,1,-97
TSS_1414_storz_regulondb,0.00023822519845950784,3-1,Arabinose,1,-96
TSS_1414_storz_regulondb,0.0006190506937917735,3-1,Arabinose,1,-95
TSS_1414_storz_regulondb,6.27366666767124e-5,3-1,Arabinose,1,-94
TSS_1414_storz_regulondb,0.0006553136945508988,3-1,Arabinose,1,-93
TSS_1414_storz_regulondb,0.00016497439325538227,3-1,Arabinose,1,-92
TSS_1414_storz_regulondb,0.00035585264878026154,3-1,Arabinose,1,-91
TSS_1414_storz_regulondb,0.0010359458975629067,3-1,Arabinose,1,-90
TSS_1414_storz_regulondb,0.00016748446842453383,3-1,Arabinose,1,-89
TSS_1414_storz_regulondb,0.00014115243803911786,3-1,Arabinose,1,-88
TSS_1414_storz_regulondb,0.0006237488948920896,3-1,Arabinose,1,-87
TSS_1414_storz_regulondb,0.00018340760718246838,3-1,Arabinose,1,-86
TSS_1414_storz_regulondb,0.0003540103971023719,3-1,Arabinose,1,-85
TSS_1414_storz_regulondb,0.0006786779513436722,3-1,Arabinose,1,-84
TSS_1414_storz_regulondb,0.00019542843111453262,3-1,Arabinose,1,-83
TSS_1414_storz_regulondb,0.000364793592500255,3-1,Arabinose,1,-82
TSS_1414_storz_regulondb,0.00021928759660604785,3-1,Arabinose,1,-81
TSS_1414_storz_regulondb,0.00026878781428959185,3-1,Arabinose,1,-80
TSS_1414_storz_regulondb,0.00038860957763345565,3-1,Arabinose,1,-79
TSS_1414_storz_regulondb,0.00037469406708061804,3-1,Arabinose,1,-78
TSS_1414_storz_regulondb,0.00011013346618668615,3-1,Arabinose,1,-77
TSS_1414_storz_regulondb,0.0008018190976633605,3-1,Arabinose,1,-76
TSS_1414_storz_regulondb,3.860090983572056e-8,3-1,Arabinose,1,-75
TSS_1414_storz_regulondb,0.001490915098818128,3-1,Arabinose,1,-74
TSS_1414_storz_regulondb,0.00039105100679252044,3-1,Arabinose,1,-73
TSS_1414_storz_regulondb,0.0003681218049007267,3-1,Arabinose,1,-72
TSS_1414_storz_regulondb,1.4753999914389622e-5,3-1,Arabinose,1,-71
TSS_1414_storz_regulondb,2.9825431343742442e-5,3-1,Arabinose,1,-70
TSS_1414_storz_regulondb,0.000833563800639963,3-1,Arabinose,1,-69
TSS_1414_storz_regulondb,1.8440326352283732e-6,3-1,Arabinose,1,-68
TSS_1414_storz_regulondb,3.3885328877670965e-5,3-1,Arabinose,1,-67
TSS_1414_storz_regulondb,7.415796683092634e-6,3-1,Arabinose,1,-66
TSS_1414_storz_regulondb,1.5379401790987677e-5,3-1,Arabinose,1,-65
TSS_1414_storz_regulondb,0.00022817639638553948,3-1,Arabinose,1,-64
TSS_1414_storz_regulondb,2.64917794831085e-5,3-1,Arabinose,1,-63
TSS_1414_storz_regulondb,0.00021164128744857475,3-1,Arabinose,1,-62
TSS_1414_storz_regulondb,0.00012867149596272956,3-1,Arabinose,1,-61
TSS_1414_storz_regulondb,1.2636049265899309e-6,3-1,Arabinose,1,-60
TSS_1414_storz_regulondb,4.207382158899031e-5,3-1,Arabinose,1,-59
TSS_1414_storz_regulondb,4.505373768000061e-5,3-1,Arabinose,1,-58
TSS_1414_storz_regulondb,0.00024510497704659587,3-1,Arabinose,1,-57
TSS_1414_storz_regulondb,0.0005171631162371442,3-1,Arabinose,1,-56
TSS_1414_storz_regulondb,0.00047389494518580016,3-1,Arabinose,1,-55
TSS_1414_storz_regulondb,3.376309344191742e-5,3-1,Arabinose,1,-54
TSS_1414_storz_regulondb,0.00026369290952237695,3-1,Arabinose,1,-53
TSS_1414_storz_regulondb,0.00011144038120745317,3-1,Arabinose,1,-52
TSS_1414_storz_regulondb,0.0006299498404712953,3-1,Arabinose,1,-51
TSS_1414_storz_regulondb,2.8602584050684303e-5,3-1,Arabinose,1,-50
TSS_1414_storz_regulondb,0.0007833748169243943,3-1,Arabinose,1,-49
TSS_1414_storz_regulondb,4.772474208656588e-5,3-1,Arabinose,1,-48
TSS_1414_storz_regulondb,1.5024943587521361e-6,3-1,Arabinose,1,-47
TSS_1414_storz_regulondb,0.0005770656525275388,3-1,Arabinose,1,-46
TSS_1414_storz_regulondb,0.00032947097001335534,3-1,Arabinose,1,-45
TSS_1414_storz_regulondb,0.00024720766836954433,3-1,Arabinose,1,-44
TSS_1414_storz_regulondb,0.00034186070307084485,3-1,Arabinose,1,-43
TSS_1414_storz_regulondb,0.0005830456194132437,3-1,Arabinose,1,-42
TSS_1414_storz_regulondb,0.0004875348178342157,3-1,Arabinose,1,-41
TSS_1414_storz_regulondb,0.0001872220039950039,3-1,Arabinose,1,-40
TSS_1414_storz_regulondb,0.002305139586489433,3-1,Arabinose,1,-39
TSS_1414_storz_regulondb,0.0017613823929739352,3-1,Arabinose,1,-38
TSS_1414_storz_regulondb,0.0005574830055931554,3-1,Arabinose,1,-37
TSS_1414_storz_regulondb,0.0001706899145563043,3-1,Arabinose,1,-36
TSS_1414_storz_regulondb,0.00014755149879666944,3-1,Arabinose,1,-35
TSS_1414_storz_regulondb,0.00011042167634995334,3-1,Arabinose,1,-34
TSS_1414_storz_regulondb,0.0021419732426225507,3-1,Arabinose,1,-33
TSS_1414_storz_regulondb,3.934380436513207e-5,3-1,Arabinose,1,-32
TSS_1414_storz_regulondb,0.0010838839707967805,3-1,Arabinose,1,-31
TSS_1414_storz_regulondb,8.594030322338526e-5,3-1,Arabinose,1,-30
TSS_1414_storz_regulondb,0.0002038343381934593,3-1,Arabinose,1,-29
TSS_1414_storz_regulondb,0.0005625514476387825,3-1,Arabinose,1,-28
TSS_1414_storz_regulondb,0.0002150363956199496,3-1,Arabinose,1,-27
TSS_1414_storz_regulondb,0.0019628077385428575,3-1,Arabinose,1,-26
TSS_1414_storz_regulondb,0.007485668936370069,3-1,Arabinose,1,-25
TSS_1414_storz_regulondb,8.399742446780611e-5,3-1,Arabinose,1,-24
TSS_1414_storz_regulondb,6.311209574184234e-5,3-1,Arabinose,1,-23
TSS_1414_storz_regulondb,0.00015496608958252096,3-1,Arabinose,1,-22
TSS_1414_storz_regulondb,0.0004638758569940364,3-1,Arabinose,1,-21
TSS_1414_storz_regulondb,4.7974171122979825e-5,3-1,Arabinose,1,-20
TSS_1414_storz_regulondb,0.001988186918208925,3-1,Arabinose,1,-19
TSS_1414_storz_regulondb,0.004032314400801512,3-1,Arabinose,1,-18
TSS_1414_storz_regulondb,0.002755057507558674,3-1,Arabinose,1,-17
TSS_1414_storz_regulondb,0.004402912886437113,3-1,Arabinose,1,-16
TSS_1414_storz_regulondb,2.967461427025287e-5,3-1,Arabinose,1,-15
TSS_1414_storz_regulondb,4.2864375441086574e-8,3-1,Arabinose,1,-14
TSS_1414_storz_regulondb,4.033859613809397e-5,3-1,Arabinose,1,-13
TSS_1414_storz_regulondb,0.0014568263732862765,3-1,Arabinose,1,-12
TSS_1414_storz_regulondb,2.855515127844039e-6,3-1,Arabinose,1,-11
TSS_1414_storz_regulondb,0.0006246995368997177,3-1,Arabinose,1,-10
TSS_1414_storz_regulondb,0.0012304583638553922,3-1,Arabinose,1,-9
TSS_1414_storz_regulondb,0.0002642421788059896,3-1,Arabinose,1,-8
TSS_1414_storz_regulondb,3.49987216049087e-5,3-1,Arabinose,1,-7
TSS_1414_storz_regulondb,7.864285650642034e-7,3-1,Arabinose,1,-6
TSS_1414_storz_regulondb,6.225431744936159e-5,3-1,Arabinose,1,-5
TSS_1414_storz_regulondb,0.00017295497244115094,3-1,Arabinose,1,-4
TSS_1414_storz_regulondb,1.5088022966042603e-6,3-1,Arabinose,1,-3
TSS_1414_storz_regulondb,0.0004228833839797549,3-1,Arabinose,1,-2
TSS_1414_storz_regulondb,0.0012919663979800745,3-1,Arabinose,1,-1
TSS_1414_storz_regulondb,0.0006874530595795082,3-1,Arabinose,1,0
TSS_1414_storz_regulondb,1.2297524875646345e-8,3-1,Arabinose,1,1
TSS_1414_storz_regulondb,0.0003259841813673123,3-1,Arabinose,1,2
TSS_1414_storz_regulondb,6.079156475829182e-7,3-1,Arabinose,1,3
TSS_1414_storz_regulondb,2.619381719957503e-5,3-1,Arabinose,1,4
TSS_1414_storz_regulondb,0.0034431834094866207,3-1,Arabinose,1,5
TSS_1414_storz_regulondb,0.0019635412468138273,3-1,Arabinose,1,6
TSS_1414_storz_regulondb,0.00011109135513510124,3-1,Arabinose,1,7
TSS_1414_storz_regulondb,0.0009787929536746506,3-1,Arabinose,1,8
TSS_1414_storz_regulondb,2.0684793558508653e-7,3-1,Arabinose,1,9
TSS_1414_storz_regulondb,0.0011036762280808585,3-1,Arabinose,1,10
TSS_1414_storz_regulondb,9.219507691030472e-6,3-1,Arabinose,1,11
TSS_1414_storz_regulondb,0.002108644781442808,3-1,Arabinose,1,12
TSS_1414_storz_regulondb,6.2786170346586885e-6,3-1,Arabinose,1,13
TSS_1414_storz_regulondb,0.0007385240135659088,3-1,Arabinose,1,14
TSS_1414_storz_regulondb,0.00013101497844705736,3-1,Arabinose,1,15
TSS_1414_storz_regulondb,0.0002904600471896825,3-1,Arabinose,1,16
TSS_1414_storz_regulondb,0.00033331994344486075,3-1,Arabinose,1,17
TSS_1414_storz_regulondb,0.0006280859723153485,3-1,Arabinose,1,18
TSS_1414_storz_regulondb,0.00023871299492099268,3-1,Arabinose,1,19
