promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.00016676161746774758,12-1,H2O2 (0.1mM 30min),1,-115
TSS_1414_storz_regulondb,0.00014996603093119735,12-1,H2O2 (0.1mM 30min),1,-114
TSS_1414_storz_regulondb,0.0002419451894740323,12-1,H2O2 (0.1mM 30min),1,-113
TSS_1414_storz_regulondb,1.7597388487389882e-5,12-1,H2O2 (0.1mM 30min),1,-112
TSS_1414_storz_regulondb,5.793217808813681e-5,12-1,H2O2 (0.1mM 30min),1,-111
TSS_1414_storz_regulondb,0.00048233403137898194,12-1,H2O2 (0.1mM 30min),1,-110
TSS_1414_storz_regulondb,9.814344998715818e-6,12-1,H2O2 (0.1mM 30min),1,-109
TSS_1414_storz_regulondb,2.9086829771957957e-5,12-1,H2O2 (0.1mM 30min),1,-108
TSS_1414_storz_regulondb,0.0001804902584329011,12-1,H2O2 (0.1mM 30min),1,-107
TSS_1414_storz_regulondb,1.6560598117381677e-5,12-1,H2O2 (0.1mM 30min),1,-106
TSS_1414_storz_regulondb,0.0007116006589868639,12-1,H2O2 (0.1mM 30min),1,-105
TSS_1414_storz_regulondb,0.000589046005711919,12-1,H2O2 (0.1mM 30min),1,-104
TSS_1414_storz_regulondb,0.00036575670533299173,12-1,H2O2 (0.1mM 30min),1,-103
TSS_1414_storz_regulondb,4.9369079919804994e-5,12-1,H2O2 (0.1mM 30min),1,-102
TSS_1414_storz_regulondb,0.00038129530854206454,12-1,H2O2 (0.1mM 30min),1,-101
TSS_1414_storz_regulondb,7.273303395332427e-7,12-1,H2O2 (0.1mM 30min),1,-100
TSS_1414_storz_regulondb,0.00010418316291850409,12-1,H2O2 (0.1mM 30min),1,-99
TSS_1414_storz_regulondb,0.00013642241310452084,12-1,H2O2 (0.1mM 30min),1,-98
TSS_1414_storz_regulondb,7.72794075549507e-5,12-1,H2O2 (0.1mM 30min),1,-97
TSS_1414_storz_regulondb,0.00017340645721611748,12-1,H2O2 (0.1mM 30min),1,-96
TSS_1414_storz_regulondb,0.0007267473674358359,12-1,H2O2 (0.1mM 30min),1,-95
TSS_1414_storz_regulondb,5.016852889442713e-7,12-1,H2O2 (0.1mM 30min),1,-94
TSS_1414_storz_regulondb,0.0001881381692724663,12-1,H2O2 (0.1mM 30min),1,-93
TSS_1414_storz_regulondb,0.0008514549980014998,12-1,H2O2 (0.1mM 30min),1,-92
TSS_1414_storz_regulondb,0.00017059936021084467,12-1,H2O2 (0.1mM 30min),1,-91
TSS_1414_storz_regulondb,0.00027719089617099643,12-1,H2O2 (0.1mM 30min),1,-90
TSS_1414_storz_regulondb,7.894823059457785e-5,12-1,H2O2 (0.1mM 30min),1,-89
TSS_1414_storz_regulondb,5.103251505259119e-6,12-1,H2O2 (0.1mM 30min),1,-88
TSS_1414_storz_regulondb,0.00011384942793745984,12-1,H2O2 (0.1mM 30min),1,-87
TSS_1414_storz_regulondb,8.950077061696841e-6,12-1,H2O2 (0.1mM 30min),1,-86
TSS_1414_storz_regulondb,0.00022897050298250005,12-1,H2O2 (0.1mM 30min),1,-85
TSS_1414_storz_regulondb,0.0010960069025162875,12-1,H2O2 (0.1mM 30min),1,-84
TSS_1414_storz_regulondb,9.859833043350833e-5,12-1,H2O2 (0.1mM 30min),1,-83
TSS_1414_storz_regulondb,0.0008357643573124254,12-1,H2O2 (0.1mM 30min),1,-82
TSS_1414_storz_regulondb,0.0005170053009955402,12-1,H2O2 (0.1mM 30min),1,-81
