promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0004082090219089873,21-1,Leucine (10mM),1,-115
TSS_1414_storz_regulondb,3.5701683726353816e-6,21-1,Leucine (10mM),1,-114
TSS_1414_storz_regulondb,3.298885458793543e-5,21-1,Leucine (10mM),1,-113
TSS_1414_storz_regulondb,2.748096083245101e-5,21-1,Leucine (10mM),1,-112
TSS_1414_storz_regulondb,5.772846301460902e-6,21-1,Leucine (10mM),1,-111
TSS_1414_storz_regulondb,8.946785430073104e-5,21-1,Leucine (10mM),1,-110
TSS_1414_storz_regulondb,3.117655729837948e-5,21-1,Leucine (10mM),1,-109
TSS_1414_storz_regulondb,0.00017645002987560793,21-1,Leucine (10mM),1,-108
TSS_1414_storz_regulondb,3.863797065997948e-5,21-1,Leucine (10mM),1,-107
TSS_1414_storz_regulondb,1.7913494571374458e-6,21-1,Leucine (10mM),1,-106
TSS_1414_storz_regulondb,0.0002106153534216105,21-1,Leucine (10mM),1,-105
TSS_1414_storz_regulondb,0.00016226444941320247,21-1,Leucine (10mM),1,-104
TSS_1414_storz_regulondb,6.857672520688965e-6,21-1,Leucine (10mM),1,-103
TSS_1414_storz_regulondb,1.1552485050723722e-5,21-1,Leucine (10mM),1,-102
TSS_1414_storz_regulondb,0.00017134562389807453,21-1,Leucine (10mM),1,-101
TSS_1414_storz_regulondb,1.0736771012220228e-5,21-1,Leucine (10mM),1,-100
TSS_1414_storz_regulondb,0.0001308666451344774,21-1,Leucine (10mM),1,-99
TSS_1414_storz_regulondb,5.674963950012585e-6,21-1,Leucine (10mM),1,-98
TSS_1414_storz_regulondb,1.898182503169265e-5,21-1,Leucine (10mM),1,-97
TSS_1414_storz_regulondb,4.281507196470793e-5,21-1,Leucine (10mM),1,-96
TSS_1414_storz_regulondb,0.0004986085735210772,21-1,Leucine (10mM),1,-95
TSS_1414_storz_regulondb,4.139763784197247e-6,21-1,Leucine (10mM),1,-94
TSS_1414_storz_regulondb,3.278276898208848e-6,21-1,Leucine (10mM),1,-93
TSS_1414_storz_regulondb,0.0008542785392230369,21-1,Leucine (10mM),1,-92
TSS_1414_storz_regulondb,2.4871342607492926e-6,21-1,Leucine (10mM),1,-91
TSS_1414_storz_regulondb,2.017279207148278e-5,21-1,Leucine (10mM),1,-90
TSS_1414_storz_regulondb,0.00015461611347063848,21-1,Leucine (10mM),1,-89
TSS_1414_storz_regulondb,2.5830197535141146e-5,21-1,Leucine (10mM),1,-88
TSS_1414_storz_regulondb,0.00014654492312093578,21-1,Leucine (10mM),1,-87
TSS_1414_storz_regulondb,2.685872116694999e-5,21-1,Leucine (10mM),1,-86
TSS_1414_storz_regulondb,0.00024214467922664728,21-1,Leucine (10mM),1,-85
TSS_1414_storz_regulondb,0.0005209250044910779,21-1,Leucine (10mM),1,-84
TSS_1414_storz_regulondb,0.00018302674773854706,21-1,Leucine (10mM),1,-83
TSS_1414_storz_regulondb,0.00013489472195074353,21-1,Leucine (10mM),1,-82
TSS_1414_storz_regulondb,0.0002978468693142578,21-1,Leucine (10mM),1,-81
TSS_1414_storz_regulondb,0.0001113972049126455,21-1,Leucine (10mM),1,-80
TSS_1414_storz_regulondb,0.0003310027087681938,21-1,Leucine (10mM),1,-79
TSS_1414_storz_regulondb,0.00037467354711201786,21-1,Leucine (10mM),1,-78
TSS_1414_storz_regulondb,0.0003453902701012609,21-1,Leucine (10mM),1,-77
TSS_1414_storz_regulondb,9.306828985594217e-5,21-1,Leucine (10mM),1,-76
TSS_1414_storz_regulondb,3.2320304722962753e-7,21-1,Leucine (10mM),1,-75
TSS_1414_storz_regulondb,0.00023627392074969996,21-1,Leucine (10mM),1,-74
TSS_1414_storz_regulondb,0.00016858133261037685,21-1,Leucine (10mM),1,-73
TSS_1414_storz_regulondb,0.00032377914960257485,21-1,Leucine (10mM),1,-72
TSS_1414_storz_regulondb,0.000224541597194549,21-1,Leucine (10mM),1,-71
TSS_1414_storz_regulondb,0.00017241024508364133,21-1,Leucine (10mM),1,-70
TSS_1414_storz_regulondb,2.3072208616101673e-5,21-1,Leucine (10mM),1,-69
TSS_1414_storz_regulondb,1.713923175636811e-5,21-1,Leucine (10mM),1,-68
TSS_1414_storz_regulondb,6.827187316963529e-6,21-1,Leucine (10mM),1,-67
TSS_1414_storz_regulondb,0.00010442050741443516,21-1,Leucine (10mM),1,-66
TSS_1414_storz_regulondb,2.1266339508711762e-5,21-1,Leucine (10mM),1,-65
TSS_1414_storz_regulondb,2.7935453835669982e-5,21-1,Leucine (10mM),1,-64
TSS_1414_storz_regulondb,3.8695782755132895e-5,21-1,Leucine (10mM),1,-63
TSS_1414_storz_regulondb,1.881613300943382e-5,21-1,Leucine (10mM),1,-62
TSS_1414_storz_regulondb,1.8424132248651874e-6,21-1,Leucine (10mM),1,-61
TSS_1414_storz_regulondb,5.9830885749412484e-5,21-1,Leucine (10mM),1,-60
TSS_1414_storz_regulondb,1.561811031780655e-5,21-1,Leucine (10mM),1,-59
TSS_1414_storz_regulondb,1.2106728127522044e-5,21-1,Leucine (10mM),1,-58
TSS_1414_storz_regulondb,2.2848369023498617e-5,21-1,Leucine (10mM),1,-57
TSS_1414_storz_regulondb,0.00016226040900525329,21-1,Leucine (10mM),1,-56
TSS_1414_storz_regulondb,0.00012422294245337598,21-1,Leucine (10mM),1,-55
TSS_1414_storz_regulondb,1.7259598871055657e-7,21-1,Leucine (10mM),1,-54
TSS_1414_storz_regulondb,5.526705504384677e-6,21-1,Leucine (10mM),1,-53
TSS_1414_storz_regulondb,2.719706756966825e-5,21-1,Leucine (10mM),1,-52
TSS_1414_storz_regulondb,0.00026040870699550875,21-1,Leucine (10mM),1,-51
TSS_1414_storz_regulondb,4.0584061949821984e-6,21-1,Leucine (10mM),1,-50
TSS_1414_storz_regulondb,0.00024186213439798907,21-1,Leucine (10mM),1,-49
TSS_1414_storz_regulondb,0.00019070161121343245,21-1,Leucine (10mM),1,-48
TSS_1414_storz_regulondb,1.1511324734362737e-5,21-1,Leucine (10mM),1,-47
TSS_1414_storz_regulondb,0.0004781324132760046,21-1,Leucine (10mM),1,-46
TSS_1414_storz_regulondb,6.445860792233084e-5,21-1,Leucine (10mM),1,-45
TSS_1414_storz_regulondb,0.00015968685173427342,21-1,Leucine (10mM),1,-44
TSS_1414_storz_regulondb,0.0002244949969594386,21-1,Leucine (10mM),1,-43
TSS_1414_storz_regulondb,0.0004097420835481808,21-1,Leucine (10mM),1,-42
TSS_1414_storz_regulondb,0.00012698744522078847,21-1,Leucine (10mM),1,-41
TSS_1414_storz_regulondb,2.3287695283534288e-6,21-1,Leucine (10mM),1,-40
TSS_1414_storz_regulondb,0.000794628552432711,21-1,Leucine (10mM),1,-39
TSS_1414_storz_regulondb,0.0006138356761624299,21-1,Leucine (10mM),1,-38
TSS_1414_storz_regulondb,0.00012966763519633388,21-1,Leucine (10mM),1,-37
TSS_1414_storz_regulondb,0.0005145349980746295,21-1,Leucine (10mM),1,-36
TSS_1414_storz_regulondb,4.899592387950418e-5,21-1,Leucine (10mM),1,-35
TSS_1414_storz_regulondb,1.818033028844223e-5,21-1,Leucine (10mM),1,-34
TSS_1414_storz_regulondb,0.00028237928499130153,21-1,Leucine (10mM),1,-33
TSS_1414_storz_regulondb,6.163995815597432e-5,21-1,Leucine (10mM),1,-32
TSS_1414_storz_regulondb,0.00035148164071212903,21-1,Leucine (10mM),1,-31
TSS_1414_storz_regulondb,2.0847370465280467e-5,21-1,Leucine (10mM),1,-30
TSS_1414_storz_regulondb,1.799388147523829e-5,21-1,Leucine (10mM),1,-29
TSS_1414_storz_regulondb,4.8820166674478456e-5,21-1,Leucine (10mM),1,-28
TSS_1414_storz_regulondb,9.453854939738037e-5,21-1,Leucine (10mM),1,-27
TSS_1414_storz_regulondb,0.0006230881316439318,21-1,Leucine (10mM),1,-26
TSS_1414_storz_regulondb,0.003011430854739013,21-1,Leucine (10mM),1,-25
TSS_1414_storz_regulondb,6.6655481147938e-5,21-1,Leucine (10mM),1,-24
TSS_1414_storz_regulondb,0.0003989701955671183,21-1,Leucine (10mM),1,-23
TSS_1414_storz_regulondb,0.00011501274647142921,21-1,Leucine (10mM),1,-22
TSS_1414_storz_regulondb,8.256884906277266e-6,21-1,Leucine (10mM),1,-21
TSS_1414_storz_regulondb,1.0020532641614858e-5,21-1,Leucine (10mM),1,-20
TSS_1414_storz_regulondb,0.00020072310115188752,21-1,Leucine (10mM),1,-19
TSS_1414_storz_regulondb,0.0017050123783305237,21-1,Leucine (10mM),1,-18
TSS_1414_storz_regulondb,0.0014299818281583894,21-1,Leucine (10mM),1,-17
TSS_1414_storz_regulondb,0.00233230533783714,21-1,Leucine (10mM),1,-16
TSS_1414_storz_regulondb,0.0001665518333162563,21-1,Leucine (10mM),1,-15
TSS_1414_storz_regulondb,0.00011190658102056775,21-1,Leucine (10mM),1,-14
TSS_1414_storz_regulondb,4.888033552346649e-6,21-1,Leucine (10mM),1,-13
TSS_1414_storz_regulondb,0.0005353499681574883,21-1,Leucine (10mM),1,-12
TSS_1414_storz_regulondb,5.1493950373979495e-6,21-1,Leucine (10mM),1,-11
TSS_1414_storz_regulondb,0.0006163465332878499,21-1,Leucine (10mM),1,-10
TSS_1414_storz_regulondb,0.0007315745353008701,21-1,Leucine (10mM),1,-9
TSS_1414_storz_regulondb,0.00011878783966567203,21-1,Leucine (10mM),1,-8
TSS_1414_storz_regulondb,1.1529273034038444e-5,21-1,Leucine (10mM),1,-7
TSS_1414_storz_regulondb,5.99177664503789e-6,21-1,Leucine (10mM),1,-6
TSS_1414_storz_regulondb,1.7335118955736912e-6,21-1,Leucine (10mM),1,-5
TSS_1414_storz_regulondb,3.2023077721987214e-5,21-1,Leucine (10mM),1,-4
