promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0008206053032972999,23-1,Medium Cold shock 19C,1,-115
TSS_1414_storz_regulondb,0.0001973734513842874,23-1,Medium Cold shock 19C,1,-114
TSS_1414_storz_regulondb,0.0003202053290966341,23-1,Medium Cold shock 19C,1,-113
TSS_1414_storz_regulondb,1.9640109235143956e-7,23-1,Medium Cold shock 19C,1,-112
TSS_1414_storz_regulondb,0.00017298120742794592,23-1,Medium Cold shock 19C,1,-111
TSS_1414_storz_regulondb,0.0007339520290358991,23-1,Medium Cold shock 19C,1,-110
TSS_1414_storz_regulondb,0.0002694518580053408,23-1,Medium Cold shock 19C,1,-109
TSS_1414_storz_regulondb,0.0001160528971403999,23-1,Medium Cold shock 19C,1,-108
TSS_1414_storz_regulondb,0.00041727106711957323,23-1,Medium Cold shock 19C,1,-107
TSS_1414_storz_regulondb,0.00044436150216060986,23-1,Medium Cold shock 19C,1,-106
TSS_1414_storz_regulondb,0.000949019675707095,23-1,Medium Cold shock 19C,1,-105
TSS_1414_storz_regulondb,0.0009508658577863536,23-1,Medium Cold shock 19C,1,-104
TSS_1414_storz_regulondb,0.00013040478001362116,23-1,Medium Cold shock 19C,1,-103
TSS_1414_storz_regulondb,0.000437386920293493,23-1,Medium Cold shock 19C,1,-102
TSS_1414_storz_regulondb,0.0006852510974064193,23-1,Medium Cold shock 19C,1,-101
TSS_1414_storz_regulondb,0.0001946974293395103,23-1,Medium Cold shock 19C,1,-100
TSS_1414_storz_regulondb,0.0009861917256145276,23-1,Medium Cold shock 19C,1,-99
TSS_1414_storz_regulondb,4.06315097148483e-7,23-1,Medium Cold shock 19C,1,-98
TSS_1414_storz_regulondb,0.0002227042806266983,23-1,Medium Cold shock 19C,1,-97
TSS_1414_storz_regulondb,0.00011001063002085386,23-1,Medium Cold shock 19C,1,-96
TSS_1414_storz_regulondb,0.0014306264503344442,23-1,Medium Cold shock 19C,1,-95
TSS_1414_storz_regulondb,0.00040199703553499364,23-1,Medium Cold shock 19C,1,-94
TSS_1414_storz_regulondb,0.000580864426918187,23-1,Medium Cold shock 19C,1,-93
TSS_1414_storz_regulondb,0.0008676186119288103,23-1,Medium Cold shock 19C,1,-92
TSS_1414_storz_regulondb,0.00023439087892902777,23-1,Medium Cold shock 19C,1,-91
TSS_1414_storz_regulondb,0.0007497884526361824,23-1,Medium Cold shock 19C,1,-90
TSS_1414_storz_regulondb,9.796380113835982e-7,23-1,Medium Cold shock 19C,1,-89
TSS_1414_storz_regulondb,0.00016055192345656132,23-1,Medium Cold shock 19C,1,-88
TSS_1414_storz_regulondb,0.00038494043427137695,23-1,Medium Cold shock 19C,1,-87
TSS_1414_storz_regulondb,3.457698456185991e-5,23-1,Medium Cold shock 19C,1,-86
TSS_1414_storz_regulondb,0.0007128435145824889,23-1,Medium Cold shock 19C,1,-85
TSS_1414_storz_regulondb,0.0001046981239208049,23-1,Medium Cold shock 19C,1,-84
TSS_1414_storz_regulondb,0.0002820716270102294,23-1,Medium Cold shock 19C,1,-83
TSS_1414_storz_regulondb,0.0013417640286256978,23-1,Medium Cold shock 19C,1,-82
TSS_1414_storz_regulondb,8.98853370296139e-5,23-1,Medium Cold shock 19C,1,-81
TSS_1414_storz_regulondb,0.00047996721315198866,23-1,Medium Cold shock 19C,1,-80
TSS_1414_storz_regulondb,0.0007325639833080091,23-1,Medium Cold shock 19C,1,-79
TSS_1414_storz_regulondb,0.0019205069025084974,23-1,Medium Cold shock 19C,1,-78
TSS_1414_storz_regulondb,0.0006503183911239288,23-1,Medium Cold shock 19C,1,-77
TSS_1414_storz_regulondb,0.0010077376379083293,23-1,Medium Cold shock 19C,1,-76
TSS_1414_storz_regulondb,7.134653054204814e-5,23-1,Medium Cold shock 19C,1,-75
TSS_1414_storz_regulondb,0.002947251066650197,23-1,Medium Cold shock 19C,1,-74
TSS_1414_storz_regulondb,0.0004831509298322762,23-1,Medium Cold shock 19C,1,-73
TSS_1414_storz_regulondb,0.002083378718548516,23-1,Medium Cold shock 19C,1,-72
TSS_1414_storz_regulondb,0.00023634348439006275,23-1,Medium Cold shock 19C,1,-71
TSS_1414_storz_regulondb,0.00048515623140996545,23-1,Medium Cold shock 19C,1,-70
TSS_1414_storz_regulondb,0.00018025200803875163,23-1,Medium Cold shock 19C,1,-69
TSS_1414_storz_regulondb,8.099760244657372e-5,23-1,Medium Cold shock 19C,1,-68
TSS_1414_storz_regulondb,2.006305380248467e-5,23-1,Medium Cold shock 19C,1,-67
TSS_1414_storz_regulondb,0.0003921620583095878,23-1,Medium Cold shock 19C,1,-66
TSS_1414_storz_regulondb,3.592031953103482e-6,23-1,Medium Cold shock 19C,1,-65
TSS_1414_storz_regulondb,0.00027476193261932475,23-1,Medium Cold shock 19C,1,-64
TSS_1414_storz_regulondb,0.00011194000438115087,23-1,Medium Cold shock 19C,1,-63
TSS_1414_storz_regulondb,0.0009088981929464461,23-1,Medium Cold shock 19C,1,-62
TSS_1414_storz_regulondb,0.0016314348779710806,23-1,Medium Cold shock 19C,1,-61
TSS_1414_storz_regulondb,2.9338024011422038e-5,23-1,Medium Cold shock 19C,1,-60
TSS_1414_storz_regulondb,0.00014493076860482967,23-1,Medium Cold shock 19C,1,-59
TSS_1414_storz_regulondb,0.00023208220722428785,23-1,Medium Cold shock 19C,1,-58
TSS_1414_storz_regulondb,0.0007596934050055331,23-1,Medium Cold shock 19C,1,-57
TSS_1414_storz_regulondb,0.0007229956704200178,23-1,Medium Cold shock 19C,1,-56
TSS_1414_storz_regulondb,0.0004117160899528658,23-1,Medium Cold shock 19C,1,-55
