promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0012009777309293142,2-2,Xylose,2,-115
TSS_1414_storz_regulondb,0.00024561204253314463,2-2,Xylose,2,-114
TSS_1414_storz_regulondb,0.00109475737213955,2-2,Xylose,2,-113
TSS_1414_storz_regulondb,8.539054724583271e-5,2-2,Xylose,2,-112
TSS_1414_storz_regulondb,1.2914485439568797e-5,2-2,Xylose,2,-111
TSS_1414_storz_regulondb,0.0003554126877614765,2-2,Xylose,2,-110
TSS_1414_storz_regulondb,5.340371553113829e-5,2-2,Xylose,2,-109
TSS_1414_storz_regulondb,0.000747019500273202,2-2,Xylose,2,-108
TSS_1414_storz_regulondb,0.00011326721143290744,2-2,Xylose,2,-107
TSS_1414_storz_regulondb,4.7493256090990225e-5,2-2,Xylose,2,-106
TSS_1414_storz_regulondb,0.0008284159647030317,2-2,Xylose,2,-105
TSS_1414_storz_regulondb,0.0007953585769338908,2-2,Xylose,2,-104
TSS_1414_storz_regulondb,8.073134334609083e-5,2-2,Xylose,2,-103
TSS_1414_storz_regulondb,3.131460661995387e-5,2-2,Xylose,2,-102
TSS_1414_storz_regulondb,1.30246634879763e-5,2-2,Xylose,2,-101
TSS_1414_storz_regulondb,0.00011231040257107718,2-2,Xylose,2,-100
TSS_1414_storz_regulondb,5.58023389695783e-6,2-2,Xylose,2,-99
TSS_1414_storz_regulondb,0.00037211086214159524,2-2,Xylose,2,-98
TSS_1414_storz_regulondb,8.98342331816359e-5,2-2,Xylose,2,-97
TSS_1414_storz_regulondb,0.00044407902704494354,2-2,Xylose,2,-96
TSS_1414_storz_regulondb,0.0008762709733261724,2-2,Xylose,2,-95
TSS_1414_storz_regulondb,6.512130062707273e-5,2-2,Xylose,2,-94
TSS_1414_storz_regulondb,0.0005043144432581737,2-2,Xylose,2,-93
TSS_1414_storz_regulondb,0.0009005768525785912,2-2,Xylose,2,-92
TSS_1414_storz_regulondb,1.6148448086300386e-5,2-2,Xylose,2,-91
TSS_1414_storz_regulondb,3.501403975141634e-6,2-2,Xylose,2,-90
TSS_1414_storz_regulondb,0.00016127154858660469,2-2,Xylose,2,-89
TSS_1414_storz_regulondb,2.3286590722327357e-5,2-2,Xylose,2,-88
TSS_1414_storz_regulondb,7.949970579085091e-5,2-2,Xylose,2,-87
TSS_1414_storz_regulondb,0.0004547085416667443,2-2,Xylose,2,-86
TSS_1414_storz_regulondb,0.000281954395395842,2-2,Xylose,2,-85
TSS_1414_storz_regulondb,0.00042433812738314116,2-2,Xylose,2,-84
TSS_1414_storz_regulondb,0.00014343233389000351,2-2,Xylose,2,-83
TSS_1414_storz_regulondb,0.0004171212794557219,2-2,Xylose,2,-82
TSS_1414_storz_regulondb,5.068499505991842e-5,2-2,Xylose,2,-81
TSS_1414_storz_regulondb,0.0003088370762526372,2-2,Xylose,2,-80
TSS_1414_storz_regulondb,0.0002515089136868403,2-2,Xylose,2,-79
TSS_1414_storz_regulondb,0.0003940241008451254,2-2,Xylose,2,-78
TSS_1414_storz_regulondb,0.00019385235979314927,2-2,Xylose,2,-77
TSS_1414_storz_regulondb,0.00012509731644021107,2-2,Xylose,2,-76
TSS_1414_storz_regulondb,3.755210810125467e-6,2-2,Xylose,2,-75
TSS_1414_storz_regulondb,0.0015005543348814727,2-2,Xylose,2,-74
TSS_1414_storz_regulondb,0.0011727703523788224,2-2,Xylose,2,-73
TSS_1414_storz_regulondb,0.0010128544269575072,2-2,Xylose,2,-72
TSS_1414_storz_regulondb,0.0001233974794451675,2-2,Xylose,2,-71
TSS_1414_storz_regulondb,0.00017308804947033284,2-2,Xylose,2,-70
TSS_1414_storz_regulondb,0.00020543082448076701,2-2,Xylose,2,-69
TSS_1414_storz_regulondb,5.276893868008453e-5,2-2,Xylose,2,-68
TSS_1414_storz_regulondb,3.1321723982986904e-6,2-2,Xylose,2,-67
TSS_1414_storz_regulondb,5.08188228330196e-6,2-2,Xylose,2,-66
TSS_1414_storz_regulondb,5.017559928551809e-5,2-2,Xylose,2,-65
TSS_1414_storz_regulondb,0.00019171487797484035,2-2,Xylose,2,-64
TSS_1414_storz_regulondb,3.984336938466773e-6,2-2,Xylose,2,-63
TSS_1414_storz_regulondb,0.000671035093679398,2-2,Xylose,2,-62
TSS_1414_storz_regulondb,0.0015781996224582158,2-2,Xylose,2,-61
TSS_1414_storz_regulondb,0.00017355468464734384,2-2,Xylose,2,-60
TSS_1414_storz_regulondb,0.00037540151486155447,2-2,Xylose,2,-59
TSS_1414_storz_regulondb,9.442751895135867e-5,2-2,Xylose,2,-58
TSS_1414_storz_regulondb,4.604119683116305e-5,2-2,Xylose,2,-57
TSS_1414_storz_regulondb,0.0006224155431650228,2-2,Xylose,2,-56
TSS_1414_storz_regulondb,0.0010458906319585027,2-2,Xylose,2,-55
TSS_1414_storz_regulondb,2.8570071809492928e-5,2-2,Xylose,2,-54
TSS_1414_storz_regulondb,6.272453788828546e-6,2-2,Xylose,2,-53
TSS_1414_storz_regulondb,0.00015663773033167822,2-2,Xylose,2,-52
TSS_1414_storz_regulondb,0.00016922026673062487,2-2,Xylose,2,-51
TSS_1414_storz_regulondb,4.6735136668445663e-5,2-2,Xylose,2,-50
TSS_1414_storz_regulondb,0.00042496789823675066,2-2,Xylose,2,-49
TSS_1414_storz_regulondb,0.00011506180930530817,2-2,Xylose,2,-48
TSS_1414_storz_regulondb,7.87749525921538e-5,2-2,Xylose,2,-47
TSS_1414_storz_regulondb,0.00021209639634515824,2-2,Xylose,2,-46
TSS_1414_storz_regulondb,0.0003518862200237397,2-2,Xylose,2,-45
TSS_1414_storz_regulondb,0.000324946148079033,2-2,Xylose,2,-44
TSS_1414_storz_regulondb,0.00031257618872038845,2-2,Xylose,2,-43
TSS_1414_storz_regulondb,0.000999304356171472,2-2,Xylose,2,-42
TSS_1414_storz_regulondb,0.000391329267398521,2-2,Xylose,2,-41
TSS_1414_storz_regulondb,9.445598371062621e-7,2-2,Xylose,2,-40
TSS_1414_storz_regulondb,0.002306728896149751,2-2,Xylose,2,-39
TSS_1414_storz_regulondb,0.0012419254187436071,2-2,Xylose,2,-38
TSS_1414_storz_regulondb,0.0001232197082292742,2-2,Xylose,2,-37
TSS_1414_storz_regulondb,1.1615276108989923e-5,2-2,Xylose,2,-36
TSS_1414_storz_regulondb,0.0001087657638713488,2-2,Xylose,2,-35
TSS_1414_storz_regulondb,5.220959394349042e-5,2-2,Xylose,2,-34
TSS_1414_storz_regulondb,0.001059930976000845,2-2,Xylose,2,-33
TSS_1414_storz_regulondb,6.836284305248306e-5,2-2,Xylose,2,-32
TSS_1414_storz_regulondb,0.00037885766824390533,2-2,Xylose,2,-31
TSS_1414_storz_regulondb,7.237421668529519e-5,2-2,Xylose,2,-30
TSS_1414_storz_regulondb,5.2419370726673915e-5,2-2,Xylose,2,-29
TSS_1414_storz_regulondb,0.00024021618484371988,2-2,Xylose,2,-28
TSS_1414_storz_regulondb,6.822602176926131e-6,2-2,Xylose,2,-27
TSS_1414_storz_regulondb,0.001544977993517006,2-2,Xylose,2,-26
