promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,9.888360127773888e-5,22-1,2pH (HCl),1,-115
TSS_1414_storz_regulondb,0.00016841772689056914,22-1,2pH (HCl),1,-114
TSS_1414_storz_regulondb,0.00010660538700032638,22-1,2pH (HCl),1,-113
TSS_1414_storz_regulondb,8.050643097122457e-5,22-1,2pH (HCl),1,-112
TSS_1414_storz_regulondb,0.00031486036143268253,22-1,2pH (HCl),1,-111
TSS_1414_storz_regulondb,0.0004537807870354806,22-1,2pH (HCl),1,-110
TSS_1414_storz_regulondb,0.00023679718428166237,22-1,2pH (HCl),1,-109
TSS_1414_storz_regulondb,0.0013804841480417338,22-1,2pH (HCl),1,-108
TSS_1414_storz_regulondb,0.00216580407409168,22-1,2pH (HCl),1,-107
TSS_1414_storz_regulondb,0.0030524548444218463,22-1,2pH (HCl),1,-106
TSS_1414_storz_regulondb,0.00024887457105290337,22-1,2pH (HCl),1,-105
TSS_1414_storz_regulondb,0.002591856877300955,22-1,2pH (HCl),1,-104
TSS_1414_storz_regulondb,0.00016871945385440535,22-1,2pH (HCl),1,-103
TSS_1414_storz_regulondb,0.0018403528057797571,22-1,2pH (HCl),1,-102
TSS_1414_storz_regulondb,3.454433687291548e-6,22-1,2pH (HCl),1,-101
TSS_1414_storz_regulondb,0.0014332606491171572,22-1,2pH (HCl),1,-100
TSS_1414_storz_regulondb,0.0001427741743157962,22-1,2pH (HCl),1,-99
TSS_1414_storz_regulondb,2.8804624866557264e-5,22-1,2pH (HCl),1,-98
TSS_1414_storz_regulondb,0.0015374110202800145,22-1,2pH (HCl),1,-97
TSS_1414_storz_regulondb,1.7771498604857356e-5,22-1,2pH (HCl),1,-96
TSS_1414_storz_regulondb,0.006334474181122179,22-1,2pH (HCl),1,-95
TSS_1414_storz_regulondb,0.0004534532951253256,22-1,2pH (HCl),1,-94
TSS_1414_storz_regulondb,9.615123030920101e-5,22-1,2pH (HCl),1,-93
TSS_1414_storz_regulondb,0.0005309658326122409,22-1,2pH (HCl),1,-92
TSS_1414_storz_regulondb,0.0016161299313316585,22-1,2pH (HCl),1,-91
TSS_1414_storz_regulondb,0.005522352347062944,22-1,2pH (HCl),1,-90
TSS_1414_storz_regulondb,0.0016401553867915232,22-1,2pH (HCl),1,-89
TSS_1414_storz_regulondb,0.002205898798807676,22-1,2pH (HCl),1,-88
TSS_1414_storz_regulondb,0.0007420231819762358,22-1,2pH (HCl),1,-87
TSS_1414_storz_regulondb,0.004031403454838959,22-1,2pH (HCl),1,-86
TSS_1414_storz_regulondb,0.004428614598550722,22-1,2pH (HCl),1,-85
TSS_1414_storz_regulondb,0.00011630570548900373,22-1,2pH (HCl),1,-84
TSS_1414_storz_regulondb,1.2239008930718404e-5,22-1,2pH (HCl),1,-83
TSS_1414_storz_regulondb,0.004229755490147677,22-1,2pH (HCl),1,-82
TSS_1414_storz_regulondb,3.0486678627799062e-6,22-1,2pH (HCl),1,-81
TSS_1414_storz_regulondb,0.0003526765595187123,22-1,2pH (HCl),1,-80
TSS_1414_storz_regulondb,0.0003871923709464504,22-1,2pH (HCl),1,-79
TSS_1414_storz_regulondb,2.0467279883178624e-6,22-1,2pH (HCl),1,-78
TSS_1414_storz_regulondb,0.002153516929630778,22-1,2pH (HCl),1,-77
TSS_1414_storz_regulondb,0.0016459860679171904,22-1,2pH (HCl),1,-76
TSS_1414_storz_regulondb,0.0010719022044003712,22-1,2pH (HCl),1,-75
TSS_1414_storz_regulondb,0.0011177900971879179,22-1,2pH (HCl),1,-74
TSS_1414_storz_regulondb,0.0013055381491643295,22-1,2pH (HCl),1,-73
TSS_1414_storz_regulondb,7.23749279282781e-6,22-1,2pH (HCl),1,-72
