promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,3.4352948428860485e-5,25-1,Phenazine Methosulfate,1,-115
TSS_1414_storz_regulondb,0.000425914718806146,25-1,Phenazine Methosulfate,1,-114
TSS_1414_storz_regulondb,2.4827235941296067e-5,25-1,Phenazine Methosulfate,1,-113
TSS_1414_storz_regulondb,1.6217255054144157e-6,25-1,Phenazine Methosulfate,1,-112
TSS_1414_storz_regulondb,0.0001179670628004793,25-1,Phenazine Methosulfate,1,-111
TSS_1414_storz_regulondb,0.000509620300964366,25-1,Phenazine Methosulfate,1,-110
TSS_1414_storz_regulondb,9.257793147705428e-6,25-1,Phenazine Methosulfate,1,-109
TSS_1414_storz_regulondb,0.00022382763411394734,25-1,Phenazine Methosulfate,1,-108
TSS_1414_storz_regulondb,0.00011914309491884182,25-1,Phenazine Methosulfate,1,-107
TSS_1414_storz_regulondb,0.0006453109107232673,25-1,Phenazine Methosulfate,1,-106
TSS_1414_storz_regulondb,0.0006353851850212453,25-1,Phenazine Methosulfate,1,-105
TSS_1414_storz_regulondb,3.5295337594325616e-5,25-1,Phenazine Methosulfate,1,-104
TSS_1414_storz_regulondb,4.496196539216751e-6,25-1,Phenazine Methosulfate,1,-103
TSS_1414_storz_regulondb,0.00013748780415090553,25-1,Phenazine Methosulfate,1,-102
TSS_1414_storz_regulondb,5.0155213204098334e-6,25-1,Phenazine Methosulfate,1,-101
TSS_1414_storz_regulondb,0.00014329840066130192,25-1,Phenazine Methosulfate,1,-100
TSS_1414_storz_regulondb,1.283309457723598e-5,25-1,Phenazine Methosulfate,1,-99
TSS_1414_storz_regulondb,6.378276905196455e-5,25-1,Phenazine Methosulfate,1,-98
TSS_1414_storz_regulondb,0.00031835936652310467,25-1,Phenazine Methosulfate,1,-97
TSS_1414_storz_regulondb,0.00047079436104989925,25-1,Phenazine Methosulfate,1,-96
TSS_1414_storz_regulondb,1.3289869421533019e-5,25-1,Phenazine Methosulfate,1,-95
TSS_1414_storz_regulondb,0.00024464073969412796,25-1,Phenazine Methosulfate,1,-94
TSS_1414_storz_regulondb,0.0001833455221175095,25-1,Phenazine Methosulfate,1,-93
TSS_1414_storz_regulondb,0.000427382227300023,25-1,Phenazine Methosulfate,1,-92
