promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0008244938314265308,41-1,Anaerobic + Nitrate,1,-115
TSS_1414_storz_regulondb,5.1746382473141566e-5,41-1,Anaerobic + Nitrate,1,-114
TSS_1414_storz_regulondb,0.0003365788215164197,41-1,Anaerobic + Nitrate,1,-113
TSS_1414_storz_regulondb,1.1318912048441344e-7,41-1,Anaerobic + Nitrate,1,-112
TSS_1414_storz_regulondb,0.00010428626492872987,41-1,Anaerobic + Nitrate,1,-111
TSS_1414_storz_regulondb,0.00042125784800426443,41-1,Anaerobic + Nitrate,1,-110
TSS_1414_storz_regulondb,4.4151961313423265e-5,41-1,Anaerobic + Nitrate,1,-109
TSS_1414_storz_regulondb,0.00020624687519581967,41-1,Anaerobic + Nitrate,1,-108
TSS_1414_storz_regulondb,0.0003454555924131235,41-1,Anaerobic + Nitrate,1,-107
TSS_1414_storz_regulondb,0.00019910844090756039,41-1,Anaerobic + Nitrate,1,-106
TSS_1414_storz_regulondb,0.0014187017817074606,41-1,Anaerobic + Nitrate,1,-105
TSS_1414_storz_regulondb,0.0007712559438448011,41-1,Anaerobic + Nitrate,1,-104
TSS_1414_storz_regulondb,1.3420468127953817e-6,41-1,Anaerobic + Nitrate,1,-103
TSS_1414_storz_regulondb,0.00023959866618647506,41-1,Anaerobic + Nitrate,1,-102
TSS_1414_storz_regulondb,0.0002243982101990524,41-1,Anaerobic + Nitrate,1,-101
TSS_1414_storz_regulondb,1.9099752810682134e-5,41-1,Anaerobic + Nitrate,1,-100
TSS_1414_storz_regulondb,0.0003742308500310088,41-1,Anaerobic + Nitrate,1,-99
TSS_1414_storz_regulondb,3.210016327848423e-5,41-1,Anaerobic + Nitrate,1,-98
TSS_1414_storz_regulondb,0.00030621580053345277,41-1,Anaerobic + Nitrate,1,-97
TSS_1414_storz_regulondb,6.46890834168079e-5,41-1,Anaerobic + Nitrate,1,-96
TSS_1414_storz_regulondb,0.0007102468938785921,41-1,Anaerobic + Nitrate,1,-95
TSS_1414_storz_regulondb,0.00012246781794221463,41-1,Anaerobic + Nitrate,1,-94
TSS_1414_storz_regulondb,8.58562142591608e-5,41-1,Anaerobic + Nitrate,1,-93
TSS_1414_storz_regulondb,0.0008625313502461903,41-1,Anaerobic + Nitrate,1,-92
TSS_1414_storz_regulondb,3.4149069370933505e-5,41-1,Anaerobic + Nitrate,1,-91
TSS_1414_storz_regulondb,0.0005606144267962096,41-1,Anaerobic + Nitrate,1,-90
TSS_1414_storz_regulondb,0.00014589733680561625,41-1,Anaerobic + Nitrate,1,-89
TSS_1414_storz_regulondb,4.330389786434338e-7,41-1,Anaerobic + Nitrate,1,-88
TSS_1414_storz_regulondb,0.0009458193701987602,41-1,Anaerobic + Nitrate,1,-87
TSS_1414_storz_regulondb,1.145139608266883e-5,41-1,Anaerobic + Nitrate,1,-86
TSS_1414_storz_regulondb,0.000315454218967383,41-1,Anaerobic + Nitrate,1,-85
TSS_1414_storz_regulondb,0.0002628548478245769,41-1,Anaerobic + Nitrate,1,-84
TSS_1414_storz_regulondb,5.597112192409857e-5,41-1,Anaerobic + Nitrate,1,-83
TSS_1414_storz_regulondb,0.0009994657766401452,41-1,Anaerobic + Nitrate,1,-82
TSS_1414_storz_regulondb,0.0002501109738483635,41-1,Anaerobic + Nitrate,1,-81
TSS_1414_storz_regulondb,0.0005654088199974604,41-1,Anaerobic + Nitrate,1,-80
TSS_1414_storz_regulondb,0.0003921368591773434,41-1,Anaerobic + Nitrate,1,-79
TSS_1414_storz_regulondb,0.0005356972722901122,41-1,Anaerobic + Nitrate,1,-78
TSS_1414_storz_regulondb,0.00036231917479016135,41-1,Anaerobic + Nitrate,1,-77
TSS_1414_storz_regulondb,0.0003984778618432855,41-1,Anaerobic + Nitrate,1,-76
TSS_1414_storz_regulondb,3.2853369570010234e-5,41-1,Anaerobic + Nitrate,1,-75
TSS_1414_storz_regulondb,0.002676861097627818,41-1,Anaerobic + Nitrate,1,-74
TSS_1414_storz_regulondb,0.0003163310771395452,41-1,Anaerobic + Nitrate,1,-73
