promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.00024018992634580825,3-2,Arabinose,2,-115
TSS_1414_storz_regulondb,0.00023375788879219416,3-2,Arabinose,2,-114
TSS_1414_storz_regulondb,7.206303181272241e-5,3-2,Arabinose,2,-113
TSS_1414_storz_regulondb,0.00041366654454131745,3-2,Arabinose,2,-112
TSS_1414_storz_regulondb,6.656174339905209e-6,3-2,Arabinose,2,-111
TSS_1414_storz_regulondb,9.298493104799473e-5,3-2,Arabinose,2,-110
TSS_1414_storz_regulondb,4.201067771460415e-5,3-2,Arabinose,2,-109
TSS_1414_storz_regulondb,6.077294980231813e-5,3-2,Arabinose,2,-108
TSS_1414_storz_regulondb,1.2860101225379379e-5,3-2,Arabinose,2,-107
TSS_1414_storz_regulondb,2.0447291436240635e-5,3-2,Arabinose,2,-106
TSS_1414_storz_regulondb,0.0006485057344406825,3-2,Arabinose,2,-105
TSS_1414_storz_regulondb,1.635045688605193e-5,3-2,Arabinose,2,-104
TSS_1414_storz_regulondb,2.850964332154894e-5,3-2,Arabinose,2,-103
TSS_1414_storz_regulondb,1.0084657583597919e-10,3-2,Arabinose,2,-102
TSS_1414_storz_regulondb,4.105401609484638e-5,3-2,Arabinose,2,-101
TSS_1414_storz_regulondb,4.6482768988907524e-5,3-2,Arabinose,2,-100
TSS_1414_storz_regulondb,0.0010601146720366893,3-2,Arabinose,2,-99
TSS_1414_storz_regulondb,0.00033988242034250354,3-2,Arabinose,2,-98
TSS_1414_storz_regulondb,5.413164274954544e-5,3-2,Arabinose,2,-97
TSS_1414_storz_regulondb,8.699841507959051e-5,3-2,Arabinose,2,-96
TSS_1414_storz_regulondb,7.259149794893761e-5,3-2,Arabinose,2,-95
TSS_1414_storz_regulondb,0.000339048644358326,3-2,Arabinose,2,-94
TSS_1414_storz_regulondb,4.888364584737601e-7,3-2,Arabinose,2,-93
TSS_1414_storz_regulondb,0.0013526607936836538,3-2,Arabinose,2,-92
TSS_1414_storz_regulondb,1.3862103421634982e-5,3-2,Arabinose,2,-91
TSS_1414_storz_regulondb,0.0009838978574915735,3-2,Arabinose,2,-90
TSS_1414_storz_regulondb,0.0001252355963919276,3-2,Arabinose,2,-89
TSS_1414_storz_regulondb,0.0004586660958239815,3-2,Arabinose,2,-88
TSS_1414_storz_regulondb,0.0001507685344021327,3-2,Arabinose,2,-87
TSS_1414_storz_regulondb,0.00029039186484854963,3-2,Arabinose,2,-86
TSS_1414_storz_regulondb,0.00023837549090417395,3-2,Arabinose,2,-85
TSS_1414_storz_regulondb,0.0005010378606488371,3-2,Arabinose,2,-84
TSS_1414_storz_regulondb,0.00016385560918544565,3-2,Arabinose,2,-83
TSS_1414_storz_regulondb,0.00023235704480902356,3-2,Arabinose,2,-82
TSS_1414_storz_regulondb,0.0002660630304278412,3-2,Arabinose,2,-81
TSS_1414_storz_regulondb,0.00045556075893347665,3-2,Arabinose,2,-80
TSS_1414_storz_regulondb,0.00041557726238849405,3-2,Arabinose,2,-79
TSS_1414_storz_regulondb,0.0004576736460726507,3-2,Arabinose,2,-78
