promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0005255836227845085,33-2,Serine Hydroxamate,2,-115
TSS_1414_storz_regulondb,3.4538852003346754e-5,33-2,Serine Hydroxamate,2,-114
TSS_1414_storz_regulondb,7.118252368356432e-5,33-2,Serine Hydroxamate,2,-113
TSS_1414_storz_regulondb,0.00011862068037905415,33-2,Serine Hydroxamate,2,-112
TSS_1414_storz_regulondb,5.0504068340344495e-5,33-2,Serine Hydroxamate,2,-111
TSS_1414_storz_regulondb,2.1416455758042864e-6,33-2,Serine Hydroxamate,2,-110
TSS_1414_storz_regulondb,4.4025790883927196e-5,33-2,Serine Hydroxamate,2,-109
TSS_1414_storz_regulondb,0.00010632705367535737,33-2,Serine Hydroxamate,2,-108
TSS_1414_storz_regulondb,3.8394817615460116e-5,33-2,Serine Hydroxamate,2,-107
TSS_1414_storz_regulondb,2.128921984207138e-6,33-2,Serine Hydroxamate,2,-106
TSS_1414_storz_regulondb,0.0002954045798197651,33-2,Serine Hydroxamate,2,-105
TSS_1414_storz_regulondb,0.00010187355667149508,33-2,Serine Hydroxamate,2,-104
TSS_1414_storz_regulondb,5.049473688190884e-8,33-2,Serine Hydroxamate,2,-103
TSS_1414_storz_regulondb,5.385633670600522e-5,33-2,Serine Hydroxamate,2,-102
TSS_1414_storz_regulondb,8.002745050658222e-6,33-2,Serine Hydroxamate,2,-101
TSS_1414_storz_regulondb,1.10412578398475e-5,33-2,Serine Hydroxamate,2,-100
TSS_1414_storz_regulondb,1.9268393944556032e-5,33-2,Serine Hydroxamate,2,-99
TSS_1414_storz_regulondb,6.857553357800727e-5,33-2,Serine Hydroxamate,2,-98
TSS_1414_storz_regulondb,0.00022359231210038232,33-2,Serine Hydroxamate,2,-97
TSS_1414_storz_regulondb,8.269587612390371e-6,33-2,Serine Hydroxamate,2,-96
TSS_1414_storz_regulondb,0.00016052110128609827,33-2,Serine Hydroxamate,2,-95
TSS_1414_storz_regulondb,8.812723951196096e-5,33-2,Serine Hydroxamate,2,-94
TSS_1414_storz_regulondb,0.00023797900752248018,33-2,Serine Hydroxamate,2,-93
TSS_1414_storz_regulondb,0.0004427558955583258,33-2,Serine Hydroxamate,2,-92
TSS_1414_storz_regulondb,1.8085179551371208e-6,33-2,Serine Hydroxamate,2,-91
TSS_1414_storz_regulondb,0.0005382852078986075,33-2,Serine Hydroxamate,2,-90
TSS_1414_storz_regulondb,8.400226394069364e-5,33-2,Serine Hydroxamate,2,-89
TSS_1414_storz_regulondb,4.6615055058354753e-7,33-2,Serine Hydroxamate,2,-88
TSS_1414_storz_regulondb,8.088721669772788e-5,33-2,Serine Hydroxamate,2,-87
TSS_1414_storz_regulondb,1.3694077179806567e-5,33-2,Serine Hydroxamate,2,-86
TSS_1414_storz_regulondb,0.00010778108411141568,33-2,Serine Hydroxamate,2,-85
TSS_1414_storz_regulondb,0.0002461950332743913,33-2,Serine Hydroxamate,2,-84
TSS_1414_storz_regulondb,3.2327180515005684e-6,33-2,Serine Hydroxamate,2,-83
TSS_1414_storz_regulondb,0.0001697333092898763,33-2,Serine Hydroxamate,2,-82
TSS_1414_storz_regulondb,8.937715793048886e-5,33-2,Serine Hydroxamate,2,-81
TSS_1414_storz_regulondb,8.91593766586755e-6,33-2,Serine Hydroxamate,2,-80
TSS_1414_storz_regulondb,0.00021249325660099936,33-2,Serine Hydroxamate,2,-79
TSS_1414_storz_regulondb,4.8930964481408564e-5,33-2,Serine Hydroxamate,2,-78
TSS_1414_storz_regulondb,0.00016829998728067584,33-2,Serine Hydroxamate,2,-77
TSS_1414_storz_regulondb,3.6499076982979186e-5,33-2,Serine Hydroxamate,2,-76
TSS_1414_storz_regulondb,2.242304108274998e-5,33-2,Serine Hydroxamate,2,-75
TSS_1414_storz_regulondb,0.000138629791506196,33-2,Serine Hydroxamate,2,-74
TSS_1414_storz_regulondb,0.0001940328639036342,33-2,Serine Hydroxamate,2,-73
TSS_1414_storz_regulondb,0.000177145761922487,33-2,Serine Hydroxamate,2,-72
TSS_1414_storz_regulondb,4.0128843150505746e-5,33-2,Serine Hydroxamate,2,-71
TSS_1414_storz_regulondb,7.777020749023746e-7,33-2,Serine Hydroxamate,2,-70
TSS_1414_storz_regulondb,2.5485359973672836e-5,33-2,Serine Hydroxamate,2,-69
TSS_1414_storz_regulondb,7.159390766472594e-5,33-2,Serine Hydroxamate,2,-68
TSS_1414_storz_regulondb,1.2990615929926036e-6,33-2,Serine Hydroxamate,2,-67
TSS_1414_storz_regulondb,9.825024799473003e-5,33-2,Serine Hydroxamate,2,-66
TSS_1414_storz_regulondb,0.00013683650688016804,33-2,Serine Hydroxamate,2,-65
TSS_1414_storz_regulondb,1.121976893373258e-5,33-2,Serine Hydroxamate,2,-64
TSS_1414_storz_regulondb,1.4028879116268302e-5,33-2,Serine Hydroxamate,2,-63
TSS_1414_storz_regulondb,2.0764180113031416e-7,33-2,Serine Hydroxamate,2,-62
TSS_1414_storz_regulondb,1.4958663478288614e-5,33-2,Serine Hydroxamate,2,-61
TSS_1414_storz_regulondb,0.0002233890629710104,33-2,Serine Hydroxamate,2,-60
TSS_1414_storz_regulondb,1.519403664310224e-5,33-2,Serine Hydroxamate,2,-59
TSS_1414_storz_regulondb,2.7415296519739353e-5,33-2,Serine Hydroxamate,2,-58
TSS_1414_storz_regulondb,6.794502653862267e-5,33-2,Serine Hydroxamate,2,-57
TSS_1414_storz_regulondb,2.724207426918956e-5,33-2,Serine Hydroxamate,2,-56
TSS_1414_storz_regulondb,4.0507127696689333e-7,33-2,Serine Hydroxamate,2,-55
TSS_1414_storz_regulondb,0.00017913904813202314,33-2,Serine Hydroxamate,2,-54
TSS_1414_storz_regulondb,3.053094852501761e-5,33-2,Serine Hydroxamate,2,-53
TSS_1414_storz_regulondb,4.2654182923316944e-6,33-2,Serine Hydroxamate,2,-52
TSS_1414_storz_regulondb,0.0006433995341390874,33-2,Serine Hydroxamate,2,-51
TSS_1414_storz_regulondb,9.134577953914249e-5,33-2,Serine Hydroxamate,2,-50
TSS_1414_storz_regulondb,0.0001724292374103509,33-2,Serine Hydroxamate,2,-49
TSS_1414_storz_regulondb,9.538322010741005e-7,33-2,Serine Hydroxamate,2,-48
TSS_1414_storz_regulondb,8.024447023335479e-6,33-2,Serine Hydroxamate,2,-47
TSS_1414_storz_regulondb,0.0001879296738001887,33-2,Serine Hydroxamate,2,-46
TSS_1414_storz_regulondb,3.0595682531314792e-6,33-2,Serine Hydroxamate,2,-45
TSS_1414_storz_regulondb,4.8000428052183625e-6,33-2,Serine Hydroxamate,2,-44
TSS_1414_storz_regulondb,9.021769735885346e-5,33-2,Serine Hydroxamate,2,-43
TSS_1414_storz_regulondb,0.0004010255996608845,33-2,Serine Hydroxamate,2,-42
