promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.000666599383998337,40-3,Nitrate,3,-115
TSS_1414_storz_regulondb,6.75836433234895e-5,40-3,Nitrate,3,-114
TSS_1414_storz_regulondb,0.00011737384363317942,40-3,Nitrate,3,-113
TSS_1414_storz_regulondb,8.961346705042264e-7,40-3,Nitrate,3,-112
TSS_1414_storz_regulondb,2.178350953630664e-6,40-3,Nitrate,3,-111
TSS_1414_storz_regulondb,0.00027492242920217937,40-3,Nitrate,3,-110
TSS_1414_storz_regulondb,2.4486522645161303e-5,40-3,Nitrate,3,-109
TSS_1414_storz_regulondb,0.00022514156860446114,40-3,Nitrate,3,-108
TSS_1414_storz_regulondb,0.00011176433366886325,40-3,Nitrate,3,-107
TSS_1414_storz_regulondb,2.306363992696193e-5,40-3,Nitrate,3,-106
TSS_1414_storz_regulondb,0.0007677165462695763,40-3,Nitrate,3,-105
TSS_1414_storz_regulondb,0.00035614754429778156,40-3,Nitrate,3,-104
TSS_1414_storz_regulondb,1.099737616423388e-5,40-3,Nitrate,3,-103
TSS_1414_storz_regulondb,4.0616011946602824e-5,40-3,Nitrate,3,-102
TSS_1414_storz_regulondb,0.0004828894394243548,40-3,Nitrate,3,-101
TSS_1414_storz_regulondb,2.0178993135035617e-5,40-3,Nitrate,3,-100
TSS_1414_storz_regulondb,0.0003817441699277696,40-3,Nitrate,3,-99
TSS_1414_storz_regulondb,3.938774851532426e-5,40-3,Nitrate,3,-98
TSS_1414_storz_regulondb,0.00013049738667021476,40-3,Nitrate,3,-97
TSS_1414_storz_regulondb,7.323080811432944e-5,40-3,Nitrate,3,-96
TSS_1414_storz_regulondb,0.00042217043194064854,40-3,Nitrate,3,-95
TSS_1414_storz_regulondb,2.1737131957429547e-5,40-3,Nitrate,3,-94
TSS_1414_storz_regulondb,0.00027284378225920407,40-3,Nitrate,3,-93
TSS_1414_storz_regulondb,0.0005659338929353448,40-3,Nitrate,3,-92
TSS_1414_storz_regulondb,0.00016263242974770293,40-3,Nitrate,3,-91
TSS_1414_storz_regulondb,0.00030199230929440915,40-3,Nitrate,3,-90
TSS_1414_storz_regulondb,0.00013465343780647834,40-3,Nitrate,3,-89
TSS_1414_storz_regulondb,0.00016348158799170962,40-3,Nitrate,3,-88
TSS_1414_storz_regulondb,0.0005524722688559098,40-3,Nitrate,3,-87
TSS_1414_storz_regulondb,0.00022640509137013178,40-3,Nitrate,3,-86
TSS_1414_storz_regulondb,0.0002642414507872215,40-3,Nitrate,3,-85
TSS_1414_storz_regulondb,0.0001501271633342822,40-3,Nitrate,3,-84
TSS_1414_storz_regulondb,0.00010805603645856797,40-3,Nitrate,3,-83
TSS_1414_storz_regulondb,0.0005429158359111135,40-3,Nitrate,3,-82
