promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.000798009862351479,13-2,LB,2,-115
TSS_1414_storz_regulondb,0.00015720853068800335,13-2,LB,2,-114
TSS_1414_storz_regulondb,6.755444746835843e-5,13-2,LB,2,-113
TSS_1414_storz_regulondb,7.055905051187418e-5,13-2,LB,2,-112
TSS_1414_storz_regulondb,2.8777120307145335e-5,13-2,LB,2,-111
TSS_1414_storz_regulondb,0.00013622361999050597,13-2,LB,2,-110
TSS_1414_storz_regulondb,1.0948381647990979e-5,13-2,LB,2,-109
TSS_1414_storz_regulondb,0.00034294027967532274,13-2,LB,2,-108
TSS_1414_storz_regulondb,0.0003701555451520481,13-2,LB,2,-107
TSS_1414_storz_regulondb,3.813540463349014e-7,13-2,LB,2,-106
TSS_1414_storz_regulondb,0.001075557377823345,13-2,LB,2,-105
TSS_1414_storz_regulondb,0.0003867414760723416,13-2,LB,2,-104
TSS_1414_storz_regulondb,8.951032927588109e-7,13-2,LB,2,-103
TSS_1414_storz_regulondb,7.797767130126492e-6,13-2,LB,2,-102
TSS_1414_storz_regulondb,0.00010818805535774134,13-2,LB,2,-101
TSS_1414_storz_regulondb,2.035685321267371e-5,13-2,LB,2,-100
TSS_1414_storz_regulondb,0.0007155682778031908,13-2,LB,2,-99
TSS_1414_storz_regulondb,2.5370298673671552e-5,13-2,LB,2,-98
TSS_1414_storz_regulondb,0.00011107475080006368,13-2,LB,2,-97
TSS_1414_storz_regulondb,5.247224004795831e-5,13-2,LB,2,-96
TSS_1414_storz_regulondb,0.000288887515288968,13-2,LB,2,-95
TSS_1414_storz_regulondb,1.2007616580065076e-5,13-2,LB,2,-94
TSS_1414_storz_regulondb,5.2212168430001765e-5,13-2,LB,2,-93
TSS_1414_storz_regulondb,0.0003905465034181807,13-2,LB,2,-92
TSS_1414_storz_regulondb,8.33683420825757e-5,13-2,LB,2,-91
TSS_1414_storz_regulondb,0.0004728860706860226,13-2,LB,2,-90
TSS_1414_storz_regulondb,0.00012767648866558387,13-2,LB,2,-89
TSS_1414_storz_regulondb,6.122263622779646e-6,13-2,LB,2,-88
TSS_1414_storz_regulondb,0.0002923247382112257,13-2,LB,2,-87
TSS_1414_storz_regulondb,0.00010447682492059846,13-2,LB,2,-86
TSS_1414_storz_regulondb,0.00016180976093163905,13-2,LB,2,-85
TSS_1414_storz_regulondb,2.944925367971544e-5,13-2,LB,2,-84
TSS_1414_storz_regulondb,0.0003838919594947362,13-2,LB,2,-83
TSS_1414_storz_regulondb,0.0007984442542849322,13-2,LB,2,-82
TSS_1414_storz_regulondb,3.2678458054310805e-5,13-2,LB,2,-81
TSS_1414_storz_regulondb,3.789693807083297e-5,13-2,LB,2,-80
TSS_1414_storz_regulondb,0.000272183904117115,13-2,LB,2,-79
TSS_1414_storz_regulondb,6.765018413178885e-5,13-2,LB,2,-78
TSS_1414_storz_regulondb,0.00029974491018481923,13-2,LB,2,-77
TSS_1414_storz_regulondb,0.00022199549124202796,13-2,LB,2,-76
TSS_1414_storz_regulondb,9.063057583524664e-6,13-2,LB,2,-75
TSS_1414_storz_regulondb,0.0019146964698513146,13-2,LB,2,-74
TSS_1414_storz_regulondb,3.54337211245176e-5,13-2,LB,2,-73
TSS_1414_storz_regulondb,0.0009989895667190307,13-2,LB,2,-72
TSS_1414_storz_regulondb,5.022244094328877e-6,13-2,LB,2,-71
TSS_1414_storz_regulondb,2.0150470897065294e-5,13-2,LB,2,-70
TSS_1414_storz_regulondb,0.00010706986977957042,13-2,LB,2,-69
TSS_1414_storz_regulondb,2.3136530687703407e-5,13-2,LB,2,-68
TSS_1414_storz_regulondb,1.2978432561798416e-5,13-2,LB,2,-67
TSS_1414_storz_regulondb,3.53873568820981e-5,13-2,LB,2,-66
TSS_1414_storz_regulondb,0.0005989531629994578,13-2,LB,2,-65
TSS_1414_storz_regulondb,0.00038445176941971637,13-2,LB,2,-64
TSS_1414_storz_regulondb,3.39331410641431e-5,13-2,LB,2,-63
TSS_1414_storz_regulondb,0.00029691871452972203,13-2,LB,2,-62
TSS_1414_storz_regulondb,0.0004223619678626134,13-2,LB,2,-61
TSS_1414_storz_regulondb,1.73282245083384e-7,13-2,LB,2,-60
TSS_1414_storz_regulondb,1.7472084023699007e-7,13-2,LB,2,-59
TSS_1414_storz_regulondb,2.6342416408139144e-6,13-2,LB,2,-58
TSS_1414_storz_regulondb,1.0406480616662159e-5,13-2,LB,2,-57
TSS_1414_storz_regulondb,4.687664278914781e-5,13-2,LB,2,-56
TSS_1414_storz_regulondb,0.00010266155351553764,13-2,LB,2,-55
TSS_1414_storz_regulondb,5.496614752913088e-6,13-2,LB,2,-54
TSS_1414_storz_regulondb,1.8793423298641386e-5,13-2,LB,2,-53
TSS_1414_storz_regulondb,0.00013001033629751876,13-2,LB,2,-52
TSS_1414_storz_regulondb,0.0007775660843000291,13-2,LB,2,-51
TSS_1414_storz_regulondb,4.217024674128757e-5,13-2,LB,2,-50
TSS_1414_storz_regulondb,0.00036557377796055893,13-2,LB,2,-49
TSS_1414_storz_regulondb,7.377009488687778e-5,13-2,LB,2,-48
TSS_1414_storz_regulondb,5.771830619887225e-6,13-2,LB,2,-47
TSS_1414_storz_regulondb,0.0008808065212515008,13-2,LB,2,-46
TSS_1414_storz_regulondb,3.1217556214297544e-5,13-2,LB,2,-45
TSS_1414_storz_regulondb,3.0538277804703596e-5,13-2,LB,2,-44
TSS_1414_storz_regulondb,0.00039443995332885933,13-2,LB,2,-43
TSS_1414_storz_regulondb,0.0005766701625166551,13-2,LB,2,-42
TSS_1414_storz_regulondb,0.0006071625874053107,13-2,LB,2,-41
TSS_1414_storz_regulondb,5.6817667047555885e-5,13-2,LB,2,-40
TSS_1414_storz_regulondb,0.002003041843687178,13-2,LB,2,-39
TSS_1414_storz_regulondb,0.0005495105286662839,13-2,LB,2,-38
TSS_1414_storz_regulondb,0.00019297425263682623,13-2,LB,2,-37
TSS_1414_storz_regulondb,3.749993072587666e-5,13-2,LB,2,-36
TSS_1414_storz_regulondb,0.00018749302631884159,13-2,LB,2,-35
TSS_1414_storz_regulondb,6.932916298769748e-5,13-2,LB,2,-34
TSS_1414_storz_regulondb,0.0005281454219768222,13-2,LB,2,-33
TSS_1414_storz_regulondb,0.0002718182141656202,13-2,LB,2,-32
TSS_1414_storz_regulondb,0.0009066087187745223,13-2,LB,2,-31
TSS_1414_storz_regulondb,7.076077792450997e-5,13-2,LB,2,-30
TSS_1414_storz_regulondb,9.271787959227638e-6,13-2,LB,2,-29
TSS_1414_storz_regulondb,1.9068958168247342e-5,13-2,LB,2,-28
TSS_1414_storz_regulondb,0.00013011839712472701,13-2,LB,2,-27
TSS_1414_storz_regulondb,0.001043341638430527,13-2,LB,2,-26
TSS_1414_storz_regulondb,0.0040238525824779735,13-2,LB,2,-25
TSS_1414_storz_regulondb,0.0007635171511237854,13-2,LB,2,-24
TSS_1414_storz_regulondb,0.0005146315412830798,13-2,LB,2,-23
TSS_1414_storz_regulondb,0.00028618673498438966,13-2,LB,2,-22
TSS_1414_storz_regulondb,0.0003668072733626756,13-2,LB,2,-21
TSS_1414_storz_regulondb,3.2743209108399983e-6,13-2,LB,2,-20
