promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0005683561902089535,19-2,Ethanol (induction),2,-115
TSS_1414_storz_regulondb,0.00016207500935081116,19-2,Ethanol (induction),2,-114
TSS_1414_storz_regulondb,1.4046089444978748e-5,19-2,Ethanol (induction),2,-113
TSS_1414_storz_regulondb,1.2368893774543865e-5,19-2,Ethanol (induction),2,-112
TSS_1414_storz_regulondb,1.921651440866051e-9,19-2,Ethanol (induction),2,-111
TSS_1414_storz_regulondb,1.9331191705653557e-5,19-2,Ethanol (induction),2,-110
TSS_1414_storz_regulondb,5.3196184086273714e-5,19-2,Ethanol (induction),2,-109
TSS_1414_storz_regulondb,8.655225164826228e-5,19-2,Ethanol (induction),2,-108
TSS_1414_storz_regulondb,6.949114676108818e-5,19-2,Ethanol (induction),2,-107
TSS_1414_storz_regulondb,3.6271933534054142e-6,19-2,Ethanol (induction),2,-106
TSS_1414_storz_regulondb,0.000777776297806519,19-2,Ethanol (induction),2,-105
TSS_1414_storz_regulondb,0.0001439588165873082,19-2,Ethanol (induction),2,-104
TSS_1414_storz_regulondb,4.821801472935884e-5,19-2,Ethanol (induction),2,-103
TSS_1414_storz_regulondb,0.00018300764434655593,19-2,Ethanol (induction),2,-102
TSS_1414_storz_regulondb,6.460112008163958e-5,19-2,Ethanol (induction),2,-101
TSS_1414_storz_regulondb,4.463517012840779e-5,19-2,Ethanol (induction),2,-100
TSS_1414_storz_regulondb,2.99930683429902e-6,19-2,Ethanol (induction),2,-99
TSS_1414_storz_regulondb,0.0001961675713806131,19-2,Ethanol (induction),2,-98
TSS_1414_storz_regulondb,0.00010511582552507432,19-2,Ethanol (induction),2,-97
TSS_1414_storz_regulondb,0.00014119832200439443,19-2,Ethanol (induction),2,-96
TSS_1414_storz_regulondb,0.00019471838460757536,19-2,Ethanol (induction),2,-95
TSS_1414_storz_regulondb,1.425518801979604e-5,19-2,Ethanol (induction),2,-94
TSS_1414_storz_regulondb,8.853577211758367e-5,19-2,Ethanol (induction),2,-93
TSS_1414_storz_regulondb,0.000399946157412223,19-2,Ethanol (induction),2,-92
TSS_1414_storz_regulondb,4.1235309711728846e-5,19-2,Ethanol (induction),2,-91
TSS_1414_storz_regulondb,0.00039889814477731163,19-2,Ethanol (induction),2,-90
TSS_1414_storz_regulondb,1.1102825925071963e-7,19-2,Ethanol (induction),2,-89
TSS_1414_storz_regulondb,2.062505402410683e-5,19-2,Ethanol (induction),2,-88
TSS_1414_storz_regulondb,0.00011398543765114193,19-2,Ethanol (induction),2,-87
TSS_1414_storz_regulondb,4.878654891377022e-5,19-2,Ethanol (induction),2,-86
TSS_1414_storz_regulondb,0.0001195335790783519,19-2,Ethanol (induction),2,-85
TSS_1414_storz_regulondb,0.0004569479160163462,19-2,Ethanol (induction),2,-84
TSS_1414_storz_regulondb,5.959723746887333e-5,19-2,Ethanol (induction),2,-83
TSS_1414_storz_regulondb,0.00024833853159357067,19-2,Ethanol (induction),2,-82
TSS_1414_storz_regulondb,0.00014539052088014502,19-2,Ethanol (induction),2,-81
TSS_1414_storz_regulondb,9.433389172265128e-5,19-2,Ethanol (induction),2,-80
TSS_1414_storz_regulondb,0.0002292167566854391,19-2,Ethanol (induction),2,-79
TSS_1414_storz_regulondb,0.00020091226238937816,19-2,Ethanol (induction),2,-78
TSS_1414_storz_regulondb,0.00020788482695833534,19-2,Ethanol (induction),2,-77
TSS_1414_storz_regulondb,3.607776996421156e-5,19-2,Ethanol (induction),2,-76
TSS_1414_storz_regulondb,5.319256138568368e-5,19-2,Ethanol (induction),2,-75
TSS_1414_storz_regulondb,0.0006037207047093068,19-2,Ethanol (induction),2,-74
TSS_1414_storz_regulondb,0.0002833353547275954,19-2,Ethanol (induction),2,-73
