promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.00016748841801722796,19-1,Ethanol (induction),1,-115
TSS_1414_storz_regulondb,0.00011627500914340857,19-1,Ethanol (induction),1,-114
TSS_1414_storz_regulondb,3.155153244562025e-5,19-1,Ethanol (induction),1,-113
TSS_1414_storz_regulondb,3.467269683107908e-5,19-1,Ethanol (induction),1,-112
TSS_1414_storz_regulondb,0.00039606679847678343,19-1,Ethanol (induction),1,-111
TSS_1414_storz_regulondb,0.000821820517985036,19-1,Ethanol (induction),1,-110
TSS_1414_storz_regulondb,2.6890156562680038e-5,19-1,Ethanol (induction),1,-109
TSS_1414_storz_regulondb,2.796572276366491e-5,19-1,Ethanol (induction),1,-108
TSS_1414_storz_regulondb,0.0002056700031877485,19-1,Ethanol (induction),1,-107
TSS_1414_storz_regulondb,0.0033712231862429148,19-1,Ethanol (induction),1,-106
TSS_1414_storz_regulondb,0.0003843375471568704,19-1,Ethanol (induction),1,-105
TSS_1414_storz_regulondb,0.0006862150663839717,19-1,Ethanol (induction),1,-104
TSS_1414_storz_regulondb,0.0005147595745339257,19-1,Ethanol (induction),1,-103
TSS_1414_storz_regulondb,0.0012696845704575615,19-1,Ethanol (induction),1,-102
TSS_1414_storz_regulondb,0.00040888873338935147,19-1,Ethanol (induction),1,-101
TSS_1414_storz_regulondb,0.0010995814368847156,19-1,Ethanol (induction),1,-100
TSS_1414_storz_regulondb,3.38227418882999e-5,19-1,Ethanol (induction),1,-99
TSS_1414_storz_regulondb,0.00012687439546350213,19-1,Ethanol (induction),1,-98
TSS_1414_storz_regulondb,0.000620132959824435,19-1,Ethanol (induction),1,-97
TSS_1414_storz_regulondb,0.00035991326751785065,19-1,Ethanol (induction),1,-96
TSS_1414_storz_regulondb,0.006172170116415791,19-1,Ethanol (induction),1,-95
TSS_1414_storz_regulondb,0.0001567057924496849,19-1,Ethanol (induction),1,-94
TSS_1414_storz_regulondb,0.0005759668179592253,19-1,Ethanol (induction),1,-93
TSS_1414_storz_regulondb,0.0010227080346537024,19-1,Ethanol (induction),1,-92
TSS_1414_storz_regulondb,1.6632741354789772e-5,19-1,Ethanol (induction),1,-91
TSS_1414_storz_regulondb,0.0018363102662775181,19-1,Ethanol (induction),1,-90
TSS_1414_storz_regulondb,0.0009506862603079636,19-1,Ethanol (induction),1,-89
TSS_1414_storz_regulondb,9.589073362568402e-5,19-1,Ethanol (induction),1,-88
TSS_1414_storz_regulondb,0.0001301922644394945,19-1,Ethanol (induction),1,-87
TSS_1414_storz_regulondb,0.0001469666471553832,19-1,Ethanol (induction),1,-86
TSS_1414_storz_regulondb,0.0001545378980752619,19-1,Ethanol (induction),1,-85
TSS_1414_storz_regulondb,8.344127448787499e-6,19-1,Ethanol (induction),1,-84
TSS_1414_storz_regulondb,0.00012400510282038627,19-1,Ethanol (induction),1,-83
TSS_1414_storz_regulondb,0.0014773798105216767,19-1,Ethanol (induction),1,-82
TSS_1414_storz_regulondb,0.003915684524924867,19-1,Ethanol (induction),1,-81
TSS_1414_storz_regulondb,0.003269799039219227,19-1,Ethanol (induction),1,-80
TSS_1414_storz_regulondb,0.00032029408475200104,19-1,Ethanol (induction),1,-79
TSS_1414_storz_regulondb,0.004849383643547983,19-1,Ethanol (induction),1,-78
TSS_1414_storz_regulondb,0.00033487606938134833,19-1,Ethanol (induction),1,-77
TSS_1414_storz_regulondb,0.0026507683530840754,19-1,Ethanol (induction),1,-76
TSS_1414_storz_regulondb,0.00025655990346569544,19-1,Ethanol (induction),1,-75
TSS_1414_storz_regulondb,0.0019489409890853376,19-1,Ethanol (induction),1,-74
TSS_1414_storz_regulondb,0.00011687742257643005,19-1,Ethanol (induction),1,-73
TSS_1414_storz_regulondb,4.5193874306949985e-5,19-1,Ethanol (induction),1,-72
TSS_1414_storz_regulondb,0.0003860047038665628,19-1,Ethanol (induction),1,-71
TSS_1414_storz_regulondb,0.003469544925050678,19-1,Ethanol (induction),1,-70
TSS_1414_storz_regulondb,0.0002994899728510636,19-1,Ethanol (induction),1,-69
TSS_1414_storz_regulondb,0.0003921986350326305,19-1,Ethanol (induction),1,-68
TSS_1414_storz_regulondb,7.211939901263721e-6,19-1,Ethanol (induction),1,-67
TSS_1414_storz_regulondb,0.0002232435827414234,19-1,Ethanol (induction),1,-66
TSS_1414_storz_regulondb,0.0010874249727685081,19-1,Ethanol (induction),1,-65
TSS_1414_storz_regulondb,0.0021875176473219616,19-1,Ethanol (induction),1,-64
TSS_1414_storz_regulondb,1.8350891797694812e-5,19-1,Ethanol (induction),1,-63
TSS_1414_storz_regulondb,0.003613973612287484,19-1,Ethanol (induction),1,-62
TSS_1414_storz_regulondb,0.00023868611571674575,19-1,Ethanol (induction),1,-61
TSS_1414_storz_regulondb,0.0011296536036340954,19-1,Ethanol (induction),1,-60
TSS_1414_storz_regulondb,0.002590377432696229,19-1,Ethanol (induction),1,-59
TSS_1414_storz_regulondb,0.0006229279614991179,19-1,Ethanol (induction),1,-58
TSS_1414_storz_regulondb,0.00032254168806593753,19-1,Ethanol (induction),1,-57
TSS_1414_storz_regulondb,0.0004808447945112565,19-1,Ethanol (induction),1,-56
TSS_1414_storz_regulondb,5.066198349825139e-6,19-1,Ethanol (induction),1,-55
TSS_1414_storz_regulondb,1.7320964494302055e-6,19-1,Ethanol (induction),1,-54
TSS_1414_storz_regulondb,0.0015462915250047324,19-1,Ethanol (induction),1,-53
TSS_1414_storz_regulondb,2.7548286364401228e-5,19-1,Ethanol (induction),1,-52
TSS_1414_storz_regulondb,0.0009857283907905162,19-1,Ethanol (induction),1,-51
TSS_1414_storz_regulondb,6.460044156171444e-5,19-1,Ethanol (induction),1,-50
TSS_1414_storz_regulondb,1.0339299413444989e-7,19-1,Ethanol (induction),1,-49
TSS_1414_storz_regulondb,0.002340632084884369,19-1,Ethanol (induction),1,-48
TSS_1414_storz_regulondb,0.00013062874062613966,19-1,Ethanol (induction),1,-47
TSS_1414_storz_regulondb,0.00022667650565727244,19-1,Ethanol (induction),1,-46
TSS_1414_storz_regulondb,1.9159155461546343e-5,19-1,Ethanol (induction),1,-45
TSS_1414_storz_regulondb,0.0017617661868951622,19-1,Ethanol (induction),1,-44
TSS_1414_storz_regulondb,0.00037051088574817804,19-1,Ethanol (induction),1,-43
TSS_1414_storz_regulondb,2.1557040484222268e-5,19-1,Ethanol (induction),1,-42
TSS_1414_storz_regulondb,0.00030720793178960065,19-1,Ethanol (induction),1,-41
TSS_1414_storz_regulondb,0.0005212537863620269,19-1,Ethanol (induction),1,-40
TSS_1414_storz_regulondb,0.0024080926054163895,19-1,Ethanol (induction),1,-39
TSS_1414_storz_regulondb,0.0003599658319000951,19-1,Ethanol (induction),1,-38
TSS_1414_storz_regulondb,0.0001779068569907282,19-1,Ethanol (induction),1,-37
TSS_1414_storz_regulondb,5.916243915790901e-5,19-1,Ethanol (induction),1,-36
TSS_1414_storz_regulondb,0.00011687964973285461,19-1,Ethanol (induction),1,-35
TSS_1414_storz_regulondb,0.0002516246331122395,19-1,Ethanol (induction),1,-34
TSS_1414_storz_regulondb,0.0010463198862688955,19-1,Ethanol (induction),1,-33
TSS_1414_storz_regulondb,0.0006729872701153761,19-1,Ethanol (induction),1,-32
TSS_1414_storz_regulondb,1.0422949876218645e-5,19-1,Ethanol (induction),1,-31
TSS_1414_storz_regulondb,0.00032924398021865007,19-1,Ethanol (induction),1,-30
TSS_1414_storz_regulondb,0.001451822513662956,19-1,Ethanol (induction),1,-29
TSS_1414_storz_regulondb,0.0008689955650838755,19-1,Ethanol (induction),1,-28
TSS_1414_storz_regulondb,0.0018114269038026418,19-1,Ethanol (induction),1,-27
TSS_1414_storz_regulondb,0.00026213377079149867,19-1,Ethanol (induction),1,-26
TSS_1414_storz_regulondb,0.0006340835360578332,19-1,Ethanol (induction),1,-25
TSS_1414_storz_regulondb,0.001181351602145878,19-1,Ethanol (induction),1,-24
TSS_1414_storz_regulondb,0.0011215894270665246,19-1,Ethanol (induction),1,-23
TSS_1414_storz_regulondb,0.0004625257834525295,19-1,Ethanol (induction),1,-22
TSS_1414_storz_regulondb,0.0007460547496891384,19-1,Ethanol (induction),1,-21
TSS_1414_storz_regulondb,0.0024478254203619404,19-1,Ethanol (induction),1,-20
TSS_1414_storz_regulondb,0.00045985508468907987,19-1,Ethanol (induction),1,-19
