promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0041860370085953485,15-1,Magnesium starvation,1,-115
TSS_1414_storz_regulondb,0.0012679198374761919,15-1,Magnesium starvation,1,-114
TSS_1414_storz_regulondb,0.0005676663249182352,15-1,Magnesium starvation,1,-113
TSS_1414_storz_regulondb,0.0012672319724066202,15-1,Magnesium starvation,1,-112
TSS_1414_storz_regulondb,0.003821703194136033,15-1,Magnesium starvation,1,-111
TSS_1414_storz_regulondb,0.004979168411830806,15-1,Magnesium starvation,1,-110
TSS_1414_storz_regulondb,1.484440106749548e-6,15-1,Magnesium starvation,1,-109
TSS_1414_storz_regulondb,0.0013137098063497402,15-1,Magnesium starvation,1,-108
TSS_1414_storz_regulondb,0.011136665500363283,15-1,Magnesium starvation,1,-107
TSS_1414_storz_regulondb,0.016834329586140867,15-1,Magnesium starvation,1,-106
TSS_1414_storz_regulondb,0.0014785156047162802,15-1,Magnesium starvation,1,-105
TSS_1414_storz_regulondb,0.012573395338650636,15-1,Magnesium starvation,1,-104
TSS_1414_storz_regulondb,0.0027307698898251954,15-1,Magnesium starvation,1,-103
TSS_1414_storz_regulondb,0.0016355800555611765,15-1,Magnesium starvation,1,-102
TSS_1414_storz_regulondb,0.002533563219799447,15-1,Magnesium starvation,1,-101
TSS_1414_storz_regulondb,0.011592884058350145,15-1,Magnesium starvation,1,-100
TSS_1414_storz_regulondb,0.010849209651018663,15-1,Magnesium starvation,1,-99
TSS_1414_storz_regulondb,0.001795729915056412,15-1,Magnesium starvation,1,-98
TSS_1414_storz_regulondb,0.0010893996362448975,15-1,Magnesium starvation,1,-97
TSS_1414_storz_regulondb,0.003501834576610175,15-1,Magnesium starvation,1,-96
TSS_1414_storz_regulondb,0.001418245853008395,15-1,Magnesium starvation,1,-95
TSS_1414_storz_regulondb,0.009506622121404042,15-1,Magnesium starvation,1,-94
TSS_1414_storz_regulondb,0.00011685605669604481,15-1,Magnesium starvation,1,-93
TSS_1414_storz_regulondb,0.0005032166607775142,15-1,Magnesium starvation,1,-92
TSS_1414_storz_regulondb,0.0021440479879411296,15-1,Magnesium starvation,1,-91
TSS_1414_storz_regulondb,0.0006945985473738618,15-1,Magnesium starvation,1,-90
TSS_1414_storz_regulondb,0.00010455233720529098,15-1,Magnesium starvation,1,-89
TSS_1414_storz_regulondb,0.0021367127119058856,15-1,Magnesium starvation,1,-88
TSS_1414_storz_regulondb,0.0060792341902344525,15-1,Magnesium starvation,1,-87
TSS_1414_storz_regulondb,0.00015858723712213916,15-1,Magnesium starvation,1,-86
TSS_1414_storz_regulondb,0.005877226556253157,15-1,Magnesium starvation,1,-85
TSS_1414_storz_regulondb,0.0020546322966198335,15-1,Magnesium starvation,1,-84
TSS_1414_storz_regulondb,1.3057301245744516e-5,15-1,Magnesium starvation,1,-83
TSS_1414_storz_regulondb,0.001370345230078742,15-1,Magnesium starvation,1,-82
TSS_1414_storz_regulondb,6.646415250647145e-5,15-1,Magnesium starvation,1,-81
TSS_1414_storz_regulondb,0.0018613142547634787,15-1,Magnesium starvation,1,-80
TSS_1414_storz_regulondb,0.007890012174356045,15-1,Magnesium starvation,1,-79
TSS_1414_storz_regulondb,0.0005780181746022871,15-1,Magnesium starvation,1,-78
TSS_1414_storz_regulondb,7.109048702038214e-5,15-1,Magnesium starvation,1,-77
TSS_1414_storz_regulondb,0.00022724639138527744,15-1,Magnesium starvation,1,-76
TSS_1414_storz_regulondb,0.00340962835071704,15-1,Magnesium starvation,1,-75
TSS_1414_storz_regulondb,0.0009051361886334604,15-1,Magnesium starvation,1,-74
TSS_1414_storz_regulondb,0.001807359514106226,15-1,Magnesium starvation,1,-73
TSS_1414_storz_regulondb,0.0009466671445284994,15-1,Magnesium starvation,1,-72
TSS_1414_storz_regulondb,0.0029086108055348617,15-1,Magnesium starvation,1,-71
TSS_1414_storz_regulondb,0.002806908726923577,15-1,Magnesium starvation,1,-70
TSS_1414_storz_regulondb,0.00554812765421888,15-1,Magnesium starvation,1,-69
TSS_1414_storz_regulondb,0.0007595558937928647,15-1,Magnesium starvation,1,-68
TSS_1414_storz_regulondb,0.0041195452532286556,15-1,Magnesium starvation,1,-67
TSS_1414_storz_regulondb,0.0027684204026114066,15-1,Magnesium starvation,1,-66
TSS_1414_storz_regulondb,0.007033738002033822,15-1,Magnesium starvation,1,-65
TSS_1414_storz_regulondb,0.0012443455721552702,15-1,Magnesium starvation,1,-64
TSS_1414_storz_regulondb,5.419335853663236e-6,15-1,Magnesium starvation,1,-63
TSS_1414_storz_regulondb,0.0010279742789078856,15-1,Magnesium starvation,1,-62
TSS_1414_storz_regulondb,0.009095220141829386,15-1,Magnesium starvation,1,-61
TSS_1414_storz_regulondb,0.00063034089732774,15-1,Magnesium starvation,1,-60
TSS_1414_storz_regulondb,0.0002741919566792402,15-1,Magnesium starvation,1,-59
TSS_1414_storz_regulondb,1.953702101996726e-6,15-1,Magnesium starvation,1,-58
TSS_1414_storz_regulondb,0.0006767672453290635,15-1,Magnesium starvation,1,-57
TSS_1414_storz_regulondb,0.001717249904066201,15-1,Magnesium starvation,1,-56
TSS_1414_storz_regulondb,0.0010110174395361639,15-1,Magnesium starvation,1,-55
TSS_1414_storz_regulondb,0.001436447276307951,15-1,Magnesium starvation,1,-54
TSS_1414_storz_regulondb,0.01384093025175322,15-1,Magnesium starvation,1,-53
TSS_1414_storz_regulondb,0.007069536833564389,15-1,Magnesium starvation,1,-52
TSS_1414_storz_regulondb,0.002154259418392347,15-1,Magnesium starvation,1,-51
TSS_1414_storz_regulondb,0.01046640717332983,15-1,Magnesium starvation,1,-50
TSS_1414_storz_regulondb,0.000605692160578407,15-1,Magnesium starvation,1,-49
TSS_1414_storz_regulondb,0.004449543952740012,15-1,Magnesium starvation,1,-48
TSS_1414_storz_regulondb,0.0009605958167521068,15-1,Magnesium starvation,1,-47
TSS_1414_storz_regulondb,0.0023725472059085897,15-1,Magnesium starvation,1,-46
TSS_1414_storz_regulondb,9.382697059255466e-5,15-1,Magnesium starvation,1,-45
TSS_1414_storz_regulondb,0.00046044856514270045,15-1,Magnesium starvation,1,-44
TSS_1414_storz_regulondb,0.007170324431556428,15-1,Magnesium starvation,1,-43
TSS_1414_storz_regulondb,4.477616773031863e-5,15-1,Magnesium starvation,1,-42
TSS_1414_storz_regulondb,0.009026301306807413,15-1,Magnesium starvation,1,-41
TSS_1414_storz_regulondb,0.00037182147308216507,15-1,Magnesium starvation,1,-40
TSS_1414_storz_regulondb,0.0018450844736388628,15-1,Magnesium starvation,1,-39
TSS_1414_storz_regulondb,4.140582670168194e-5,15-1,Magnesium starvation,1,-38
TSS_1414_storz_regulondb,0.00022249173574311575,15-1,Magnesium starvation,1,-37
TSS_1414_storz_regulondb,0.0006407651004748209,15-1,Magnesium starvation,1,-36
TSS_1414_storz_regulondb,0.001912131982623787,15-1,Magnesium starvation,1,-35
TSS_1414_storz_regulondb,0.004726442278308519,15-1,Magnesium starvation,1,-34
TSS_1414_storz_regulondb,0.0001774544999263378,15-1,Magnesium starvation,1,-33
TSS_1414_storz_regulondb,0.00590822410546569,15-1,Magnesium starvation,1,-32
TSS_1414_storz_regulondb,0.00041883767723307694,15-1,Magnesium starvation,1,-31
TSS_1414_storz_regulondb,0.0014797451294845457,15-1,Magnesium starvation,1,-30
TSS_1414_storz_regulondb,4.2796527944605894e-5,15-1,Magnesium starvation,1,-29
TSS_1414_storz_regulondb,0.003590052014544095,15-1,Magnesium starvation,1,-28
TSS_1414_storz_regulondb,0.014167063097128072,15-1,Magnesium starvation,1,-27
TSS_1414_storz_regulondb,8.220919773285892e-5,15-1,Magnesium starvation,1,-26
TSS_1414_storz_regulondb,2.9609610501435315e-6,15-1,Magnesium starvation,1,-25
TSS_1414_storz_regulondb,2.9352115166574586e-7,15-1,Magnesium starvation,1,-24
TSS_1414_storz_regulondb,0.0009520021457531391,15-1,Magnesium starvation,1,-23
TSS_1414_storz_regulondb,2.438235669067839e-5,15-1,Magnesium starvation,1,-22
TSS_1414_storz_regulondb,0.0004581680724833172,15-1,Magnesium starvation,1,-21
TSS_1414_storz_regulondb,0.004812904595194517,15-1,Magnesium starvation,1,-20
TSS_1414_storz_regulondb,0.0007840318978384678,15-1,Magnesium starvation,1,-19
TSS_1414_storz_regulondb,0.00014118181389564076,15-1,Magnesium starvation,1,-18
TSS_1414_storz_regulondb,0.003336959127579666,15-1,Magnesium starvation,1,-17
TSS_1414_storz_regulondb,4.142228721641921e-5,15-1,Magnesium starvation,1,-16
TSS_1414_storz_regulondb,0.012718776915839367,15-1,Magnesium starvation,1,-15
TSS_1414_storz_regulondb,0.0008228138288355839,15-1,Magnesium starvation,1,-14
TSS_1414_storz_regulondb,0.0008158061676909762,15-1,Magnesium starvation,1,-13
TSS_1414_storz_regulondb,0.0007046522046306129,15-1,Magnesium starvation,1,-12
TSS_1414_storz_regulondb,0.003010842850713789,15-1,Magnesium starvation,1,-11
TSS_1414_storz_regulondb,0.0035518321251465142,15-1,Magnesium starvation,1,-10
TSS_1414_storz_regulondb,8.700332856949626e-5,15-1,Magnesium starvation,1,-9
TSS_1414_storz_regulondb,0.0021821312440182556,15-1,Magnesium starvation,1,-8
TSS_1414_storz_regulondb,0.0006939200642383809,15-1,Magnesium starvation,1,-7
TSS_1414_storz_regulondb,0.0050555395615750585,15-1,Magnesium starvation,1,-6
TSS_1414_storz_regulondb,0.0009921794686651346,15-1,Magnesium starvation,1,-5
TSS_1414_storz_regulondb,0.0014530851628884508,15-1,Magnesium starvation,1,-4
TSS_1414_storz_regulondb,0.00012359912214805974,15-1,Magnesium starvation,1,-3
TSS_1414_storz_regulondb,0.0013369498504257026,15-1,Magnesium starvation,1,-2
TSS_1414_storz_regulondb,0.0170399323084109,15-1,Magnesium starvation,1,-1
TSS_1414_storz_regulondb,0.0021680985555988606,15-1,Magnesium starvation,1,0
TSS_1414_storz_regulondb,0.0002786328392784228,15-1,Magnesium starvation,1,1
TSS_1414_storz_regulondb,0.0003600550248593409,15-1,Magnesium starvation,1,2
TSS_1414_storz_regulondb,0.003858844622731703,15-1,Magnesium starvation,1,3
TSS_1414_storz_regulondb,0.00028693276069014124,15-1,Magnesium starvation,1,4
TSS_1414_storz_regulondb,0.005326097364110414,15-1,Magnesium starvation,1,5
TSS_1414_storz_regulondb,0.0032523996525204973,15-1,Magnesium starvation,1,6
TSS_1414_storz_regulondb,0.0020651237678446562,15-1,Magnesium starvation,1,7
TSS_1414_storz_regulondb,0.0015173983047559805,15-1,Magnesium starvation,1,8
TSS_1414_storz_regulondb,7.01745071449481e-5,15-1,Magnesium starvation,1,9
TSS_1414_storz_regulondb,0.02160226473736763,15-1,Magnesium starvation,1,10
TSS_1414_storz_regulondb,0.0015416133586241398,15-1,Magnesium starvation,1,11
TSS_1414_storz_regulondb,0.0026526312170143534,15-1,Magnesium starvation,1,12
TSS_1414_storz_regulondb,0.00014563275815216142,15-1,Magnesium starvation,1,13
TSS_1414_storz_regulondb,0.0010066059233918576,15-1,Magnesium starvation,1,14
TSS_1414_storz_regulondb,0.006026437387512329,15-1,Magnesium starvation,1,15
TSS_1414_storz_regulondb,1.818226164178858e-7,15-1,Magnesium starvation,1,16
TSS_1414_storz_regulondb,0.0011414023244092162,15-1,Magnesium starvation,1,17
TSS_1414_storz_regulondb,0.012877839897913301,15-1,Magnesium starvation,1,18
