promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0007939317827757413,12-2,H2O2 (0.1mM 30min),2,-115
TSS_1414_storz_regulondb,1.9183481470845488e-5,12-2,H2O2 (0.1mM 30min),2,-114
TSS_1414_storz_regulondb,0.0002471034046459585,12-2,H2O2 (0.1mM 30min),2,-113
TSS_1414_storz_regulondb,0.00010640693422259194,12-2,H2O2 (0.1mM 30min),2,-112
TSS_1414_storz_regulondb,4.734410507414464e-5,12-2,H2O2 (0.1mM 30min),2,-111
TSS_1414_storz_regulondb,5.58823776262657e-5,12-2,H2O2 (0.1mM 30min),2,-110
TSS_1414_storz_regulondb,8.931184251452962e-6,12-2,H2O2 (0.1mM 30min),2,-109
TSS_1414_storz_regulondb,0.0008106174275724701,12-2,H2O2 (0.1mM 30min),2,-108
TSS_1414_storz_regulondb,0.00016706501757473907,12-2,H2O2 (0.1mM 30min),2,-107
TSS_1414_storz_regulondb,0.000180184931171677,12-2,H2O2 (0.1mM 30min),2,-106
TSS_1414_storz_regulondb,0.0006744755016534609,12-2,H2O2 (0.1mM 30min),2,-105
TSS_1414_storz_regulondb,0.0003224741669599594,12-2,H2O2 (0.1mM 30min),2,-104
TSS_1414_storz_regulondb,6.275311903115779e-7,12-2,H2O2 (0.1mM 30min),2,-103
TSS_1414_storz_regulondb,0.00016557494530637477,12-2,H2O2 (0.1mM 30min),2,-102
TSS_1414_storz_regulondb,0.0007109462523898543,12-2,H2O2 (0.1mM 30min),2,-101
TSS_1414_storz_regulondb,1.1796709977110855e-6,12-2,H2O2 (0.1mM 30min),2,-100
TSS_1414_storz_regulondb,0.00038550467582574004,12-2,H2O2 (0.1mM 30min),2,-99
TSS_1414_storz_regulondb,9.168913098889838e-6,12-2,H2O2 (0.1mM 30min),2,-98
TSS_1414_storz_regulondb,4.1908330888877285e-5,12-2,H2O2 (0.1mM 30min),2,-97
TSS_1414_storz_regulondb,3.3265769817494894e-5,12-2,H2O2 (0.1mM 30min),2,-96
TSS_1414_storz_regulondb,0.0009165228693048186,12-2,H2O2 (0.1mM 30min),2,-95
TSS_1414_storz_regulondb,0.0002658548409158225,12-2,H2O2 (0.1mM 30min),2,-94
TSS_1414_storz_regulondb,0.00011021272534875561,12-2,H2O2 (0.1mM 30min),2,-93
TSS_1414_storz_regulondb,0.0009099567611493423,12-2,H2O2 (0.1mM 30min),2,-92
TSS_1414_storz_regulondb,1.5458410728025253e-5,12-2,H2O2 (0.1mM 30min),2,-91
TSS_1414_storz_regulondb,0.0012520584901228524,12-2,H2O2 (0.1mM 30min),2,-90
TSS_1414_storz_regulondb,0.00034264526581452136,12-2,H2O2 (0.1mM 30min),2,-89
TSS_1414_storz_regulondb,0.00020442582127394365,12-2,H2O2 (0.1mM 30min),2,-88
TSS_1414_storz_regulondb,0.00018161626719488807,12-2,H2O2 (0.1mM 30min),2,-87
TSS_1414_storz_regulondb,2.7183876242855036e-6,12-2,H2O2 (0.1mM 30min),2,-86
TSS_1414_storz_regulondb,0.0003261033273339502,12-2,H2O2 (0.1mM 30min),2,-85
TSS_1414_storz_regulondb,3.5952028759701554e-6,12-2,H2O2 (0.1mM 30min),2,-84
TSS_1414_storz_regulondb,0.00017717055793816565,12-2,H2O2 (0.1mM 30min),2,-83
TSS_1414_storz_regulondb,0.00048021393272673456,12-2,H2O2 (0.1mM 30min),2,-82
TSS_1414_storz_regulondb,0.0005665484521110153,12-2,H2O2 (0.1mM 30min),2,-81
TSS_1414_storz_regulondb,2.3365225214626263e-5,12-2,H2O2 (0.1mM 30min),2,-80
TSS_1414_storz_regulondb,3.159444992188905e-5,12-2,H2O2 (0.1mM 30min),2,-79
TSS_1414_storz_regulondb,0.0006338605098055268,12-2,H2O2 (0.1mM 30min),2,-78
TSS_1414_storz_regulondb,0.00018592106191965161,12-2,H2O2 (0.1mM 30min),2,-77
TSS_1414_storz_regulondb,0.0006748438962192434,12-2,H2O2 (0.1mM 30min),2,-76
TSS_1414_storz_regulondb,6.734689713697932e-6,12-2,H2O2 (0.1mM 30min),2,-75
TSS_1414_storz_regulondb,0.0012623317678705608,12-2,H2O2 (0.1mM 30min),2,-74
TSS_1414_storz_regulondb,0.00048650413684377374,12-2,H2O2 (0.1mM 30min),2,-73
TSS_1414_storz_regulondb,0.0011342190940046102,12-2,H2O2 (0.1mM 30min),2,-72
TSS_1414_storz_regulondb,0.0002854143855354867,12-2,H2O2 (0.1mM 30min),2,-71
TSS_1414_storz_regulondb,0.0009504891736433077,12-2,H2O2 (0.1mM 30min),2,-70
TSS_1414_storz_regulondb,3.7101218971618286e-7,12-2,H2O2 (0.1mM 30min),2,-69
TSS_1414_storz_regulondb,1.9061540117055803e-5,12-2,H2O2 (0.1mM 30min),2,-68
TSS_1414_storz_regulondb,0.00024825401705336377,12-2,H2O2 (0.1mM 30min),2,-67
TSS_1414_storz_regulondb,0.00014052902035841973,12-2,H2O2 (0.1mM 30min),2,-66
TSS_1414_storz_regulondb,0.0006875686658481288,12-2,H2O2 (0.1mM 30min),2,-65
TSS_1414_storz_regulondb,8.904818497483188e-5,12-2,H2O2 (0.1mM 30min),2,-64
TSS_1414_storz_regulondb,0.0001689094590918215,12-2,H2O2 (0.1mM 30min),2,-63
TSS_1414_storz_regulondb,0.00012250431393227932,12-2,H2O2 (0.1mM 30min),2,-62
TSS_1414_storz_regulondb,0.000278818297845815,12-2,H2O2 (0.1mM 30min),2,-61
TSS_1414_storz_regulondb,1.5259832041479657e-5,12-2,H2O2 (0.1mM 30min),2,-60
TSS_1414_storz_regulondb,3.2019533172562625e-5,12-2,H2O2 (0.1mM 30min),2,-59
TSS_1414_storz_regulondb,3.0433862990454988e-5,12-2,H2O2 (0.1mM 30min),2,-58
TSS_1414_storz_regulondb,0.00027850034964181734,12-2,H2O2 (0.1mM 30min),2,-57
TSS_1414_storz_regulondb,0.0002588275583492801,12-2,H2O2 (0.1mM 30min),2,-56
TSS_1414_storz_regulondb,1.7327518174168862e-5,12-2,H2O2 (0.1mM 30min),2,-55
TSS_1414_storz_regulondb,2.910562828219881e-5,12-2,H2O2 (0.1mM 30min),2,-54
TSS_1414_storz_regulondb,1.4346124059572661e-5,12-2,H2O2 (0.1mM 30min),2,-53
TSS_1414_storz_regulondb,4.858270115608472e-5,12-2,H2O2 (0.1mM 30min),2,-52
TSS_1414_storz_regulondb,0.00022355618965121463,12-2,H2O2 (0.1mM 30min),2,-51
TSS_1414_storz_regulondb,1.8325772504712134e-5,12-2,H2O2 (0.1mM 30min),2,-50
TSS_1414_storz_regulondb,0.0010413976527305427,12-2,H2O2 (0.1mM 30min),2,-49
TSS_1414_storz_regulondb,7.727263899975077e-7,12-2,H2O2 (0.1mM 30min),2,-48
TSS_1414_storz_regulondb,0.00014862536367019584,12-2,H2O2 (0.1mM 30min),2,-47
TSS_1414_storz_regulondb,0.0004243898610462541,12-2,H2O2 (0.1mM 30min),2,-46
TSS_1414_storz_regulondb,0.0003070036297316784,12-2,H2O2 (0.1mM 30min),2,-45
TSS_1414_storz_regulondb,2.3666192825924593e-5,12-2,H2O2 (0.1mM 30min),2,-44
TSS_1414_storz_regulondb,0.00027202808433039955,12-2,H2O2 (0.1mM 30min),2,-43
TSS_1414_storz_regulondb,0.000967889556773102,12-2,H2O2 (0.1mM 30min),2,-42
TSS_1414_storz_regulondb,0.0010445137255576265,12-2,H2O2 (0.1mM 30min),2,-41
TSS_1414_storz_regulondb,4.00242997653118e-5,12-2,H2O2 (0.1mM 30min),2,-40
TSS_1414_storz_regulondb,0.002994033036906851,12-2,H2O2 (0.1mM 30min),2,-39
TSS_1414_storz_regulondb,0.0021810969512746792,12-2,H2O2 (0.1mM 30min),2,-38
TSS_1414_storz_regulondb,0.00048723643697835654,12-2,H2O2 (0.1mM 30min),2,-37
TSS_1414_storz_regulondb,2.0532548502976084e-5,12-2,H2O2 (0.1mM 30min),2,-36
