promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,4.666939900765661e-5,32-1,Spermidine,1,-115
TSS_1414_storz_regulondb,6.985037084847366e-5,32-1,Spermidine,1,-114
TSS_1414_storz_regulondb,0.001478958318924738,32-1,Spermidine,1,-113
TSS_1414_storz_regulondb,4.112578657531501e-5,32-1,Spermidine,1,-112
TSS_1414_storz_regulondb,6.074043619792163e-5,32-1,Spermidine,1,-111
TSS_1414_storz_regulondb,0.00015754931458964155,32-1,Spermidine,1,-110
TSS_1414_storz_regulondb,3.3060672272396075e-5,32-1,Spermidine,1,-109
TSS_1414_storz_regulondb,0.00023234416178235856,32-1,Spermidine,1,-108
TSS_1414_storz_regulondb,0.00030964823615224103,32-1,Spermidine,1,-107
TSS_1414_storz_regulondb,3.238616732950737e-5,32-1,Spermidine,1,-106
TSS_1414_storz_regulondb,0.0005343774184637931,32-1,Spermidine,1,-105
TSS_1414_storz_regulondb,0.00018120815616278667,32-1,Spermidine,1,-104
TSS_1414_storz_regulondb,4.14514804430873e-5,32-1,Spermidine,1,-103
TSS_1414_storz_regulondb,7.219227000026672e-6,32-1,Spermidine,1,-102
TSS_1414_storz_regulondb,9.438548538580295e-5,32-1,Spermidine,1,-101
TSS_1414_storz_regulondb,1.4980189241809664e-7,32-1,Spermidine,1,-100
TSS_1414_storz_regulondb,0.00035289918815477155,32-1,Spermidine,1,-99
TSS_1414_storz_regulondb,7.371682230564083e-6,32-1,Spermidine,1,-98
TSS_1414_storz_regulondb,5.892159731181912e-6,32-1,Spermidine,1,-97
TSS_1414_storz_regulondb,2.240610458048727e-6,32-1,Spermidine,1,-96
TSS_1414_storz_regulondb,0.0006108119024502111,32-1,Spermidine,1,-95
TSS_1414_storz_regulondb,5.9184477096644195e-5,32-1,Spermidine,1,-94
TSS_1414_storz_regulondb,2.3422745428659114e-8,32-1,Spermidine,1,-93
TSS_1414_storz_regulondb,0.0006963206496255108,32-1,Spermidine,1,-92
TSS_1414_storz_regulondb,4.149814577525119e-7,32-1,Spermidine,1,-91
TSS_1414_storz_regulondb,0.000322733702407171,32-1,Spermidine,1,-90
TSS_1414_storz_regulondb,7.450038674821366e-5,32-1,Spermidine,1,-89
TSS_1414_storz_regulondb,8.831911663714407e-7,32-1,Spermidine,1,-88
