promoter,mut_info,growth_condition,growth_condition_info,replicate,pos
TSS_1414_storz_regulondb,0.0002877889439225332,37-1,Low Phosphate,1,-115
TSS_1414_storz_regulondb,4.2235721724696125e-5,37-1,Low Phosphate,1,-114
TSS_1414_storz_regulondb,2.6737361846880135e-5,37-1,Low Phosphate,1,-113
TSS_1414_storz_regulondb,6.649871448540564e-5,37-1,Low Phosphate,1,-112
TSS_1414_storz_regulondb,1.2909067270326863e-6,37-1,Low Phosphate,1,-111
TSS_1414_storz_regulondb,0.00016787060269577705,37-1,Low Phosphate,1,-110
TSS_1414_storz_regulondb,2.6809510668868337e-8,37-1,Low Phosphate,1,-109
TSS_1414_storz_regulondb,2.277704711581177e-5,37-1,Low Phosphate,1,-108
TSS_1414_storz_regulondb,0.0002584554245269187,37-1,Low Phosphate,1,-107
TSS_1414_storz_regulondb,1.1277848228827421e-5,37-1,Low Phosphate,1,-106
TSS_1414_storz_regulondb,0.00029933439760527255,37-1,Low Phosphate,1,-105
TSS_1414_storz_regulondb,8.497523255165604e-5,37-1,Low Phosphate,1,-104
TSS_1414_storz_regulondb,5.7055563960768576e-5,37-1,Low Phosphate,1,-103
TSS_1414_storz_regulondb,4.670916352767125e-7,37-1,Low Phosphate,1,-102
TSS_1414_storz_regulondb,0.0002073590201984608,37-1,Low Phosphate,1,-101
TSS_1414_storz_regulondb,2.897920652076137e-6,37-1,Low Phosphate,1,-100
TSS_1414_storz_regulondb,2.6224662402708895e-5,37-1,Low Phosphate,1,-99
TSS_1414_storz_regulondb,7.33468564722531e-5,37-1,Low Phosphate,1,-98
TSS_1414_storz_regulondb,5.1986548937111654e-5,37-1,Low Phosphate,1,-97
TSS_1414_storz_regulondb,6.944213610508712e-5,37-1,Low Phosphate,1,-96
TSS_1414_storz_regulondb,0.0004875976969929176,37-1,Low Phosphate,1,-95
TSS_1414_storz_regulondb,3.484238948304823e-5,37-1,Low Phosphate,1,-94
TSS_1414_storz_regulondb,0.00024557420909194745,37-1,Low Phosphate,1,-93
TSS_1414_storz_regulondb,0.0007596081710930713,37-1,Low Phosphate,1,-92
TSS_1414_storz_regulondb,1.1185963271475316e-6,37-1,Low Phosphate,1,-91
TSS_1414_storz_regulondb,0.00041569157215934696,37-1,Low Phosphate,1,-90
TSS_1414_storz_regulondb,0.00013025445632898914,37-1,Low Phosphate,1,-89
TSS_1414_storz_regulondb,1.3772428830279124e-5,37-1,Low Phosphate,1,-88
TSS_1414_storz_regulondb,0.00016809224635128605,37-1,Low Phosphate,1,-87
TSS_1414_storz_regulondb,2.3257205114807352e-5,37-1,Low Phosphate,1,-86
TSS_1414_storz_regulondb,0.0002782472009602178,37-1,Low Phosphate,1,-85
TSS_1414_storz_regulondb,1.3288291320332846e-5,37-1,Low Phosphate,1,-84
TSS_1414_storz_regulondb,0.00038545756409917066,37-1,Low Phosphate,1,-83
TSS_1414_storz_regulondb,0.00014814823409314533,37-1,Low Phosphate,1,-82
TSS_1414_storz_regulondb,0.00023983169832404554,37-1,Low Phosphate,1,-81
TSS_1414_storz_regulondb,0.00020242414274741945,37-1,Low Phosphate,1,-80
TSS_1414_storz_regulondb,0.00015781682408138285,37-1,Low Phosphate,1,-79
TSS_1414_storz_regulondb,0.00022255699346368984,37-1,Low Phosphate,1,-78
TSS_1414_storz_regulondb,5.718144852161905e-5,37-1,Low Phosphate,1,-77
TSS_1414_storz_regulondb,0.0003086700817637976,37-1,Low Phosphate,1,-76
TSS_1414_storz_regulondb,3.5465091751986366e-5,37-1,Low Phosphate,1,-75
TSS_1414_storz_regulondb,0.0007372239507062884,37-1,Low Phosphate,1,-74
TSS_1414_storz_regulondb,0.00019227370893525183,37-1,Low Phosphate,1,-73
TSS_1414_storz_regulondb,0.0009600488329429852,37-1,Low Phosphate,1,-72
TSS_1414_storz_regulondb,4.712994437921863e-5,37-1,Low Phosphate,1,-71
TSS_1414_storz_regulondb,2.0321169250775732e-5,37-1,Low Phosphate,1,-70
TSS_1414_storz_regulondb,4.7049211231519434e-5,37-1,Low Phosphate,1,-69
TSS_1414_storz_regulondb,6.837120724847913e-7,37-1,Low Phosphate,1,-68
TSS_1414_storz_regulondb,0.00014954643667021558,37-1,Low Phosphate,1,-67
TSS_1414_storz_regulondb,6.234518104953615e-6,37-1,Low Phosphate,1,-66
TSS_1414_storz_regulondb,7.97380243434502e-5,37-1,Low Phosphate,1,-65
TSS_1414_storz_regulondb,0.00013918709421040752,37-1,Low Phosphate,1,-64
TSS_1414_storz_regulondb,1.3324763323446006e-6,37-1,Low Phosphate,1,-63
TSS_1414_storz_regulondb,9.356136198883152e-5,37-1,Low Phosphate,1,-62
TSS_1414_storz_regulondb,3.6284625710562715e-5,37-1,Low Phosphate,1,-61
TSS_1414_storz_regulondb,2.8076039068868292e-5,37-1,Low Phosphate,1,-60
TSS_1414_storz_regulondb,6.169249775955549e-6,37-1,Low Phosphate,1,-59
TSS_1414_storz_regulondb,0.00013688282824911259,37-1,Low Phosphate,1,-58
