,pos,val_A,val_C,val_G,val_T
0,0,0.0030939404999999866,-0.005256237500000003,-0.008219907944444422,0.010382204944444433
1,1,-0.0057254196388889025,-0.005805794527777779,0.003686910916666676,0.007844303250000007
2,2,0.006234881694444423,-0.020388401972222196,0.009168449361111114,0.004985070916666666
3,3,0.012720795888888928,-0.01887864177777777,0.012741588888888867,-0.006583743000000008
4,4,0.0015439916111111007,-0.0029644500555555627,-0.011985687277777768,0.01340614572222222
5,5,0.004686388472222231,0.0012282331388888922,0.012255512694444418,-0.018170134305555533
6,6,0.006477621611111091,-0.0017431049444444425,-0.005270803722222214,0.0005362870555555615
7,7,0.013745020111111138,-0.004088234888888892,0.006564936444444446,-0.016221721666666685
8,8,-0.005909406111111132,-0.002953135222222222,0.005046463333333354,0.0038160780000000044
9,9,0.0022876882777777994,-0.012517572388888898,0.014059151944444438,-0.003829267833333328
10,10,0.003227140388888892,0.0017737988333333253,-0.0014016372777777772,-0.003599301944444441
11,11,0.02003875480555559,0.008439519805555528,-0.02861924530555555,0.00014097069444441238
12,12,0.010759611805555513,0.008540651694444488,-0.006662103972222253,-0.012638159527777753
13,13,-0.005634812666666667,-0.008938794444444417,-0.00010008099999997693,0.014673688111111059
14,14,-0.005246923388888892,-0.027865890944444433,0.019416438611111107,0.013696375722222237
15,15,0.005311622249999983,0.02090110691666664,-0.03940062263888882,0.01318789347222216
16,16,-0.03136891049999993,0.01525796761111109,0.008253236166666641,0.0078577067222222
17,17,-0.0031984663888888817,-0.0020928228333333384,0.005113345166666668,0.00017794405555555557
18,18,0.005604597833333333,-0.00037137283333333335,0.004854789611111113,-0.010088014611111109
19,19,0.01085155630555555,0.007646356861111097,-0.008474726249999986,-0.010023186916666668
20,20,0.009250105472222226,-0.003023571416666673,0.002645311583333322,-0.008871845638888872
21,21,-0.018301752027777778,0.00956157019444448,-0.0028100153611110897,0.011550197194444386
22,22,-0.002474237027777776,0.01023264186111113,0.007169807416666672,-0.014928212250000022
23,23,-0.017027745999999958,0.009527986777777784,-0.016882392111111106,0.02438215133333326
24,24,0.011354023527777764,0.012857091083333296,-0.014099173138888876,-0.010111941472222196
25,25,0.007336356444444454,0.0005021655555555605,0.00852466877777779,-0.016363190777777797
26,26,3.099894444443885e-05,-0.0036182946111111064,-0.002301043166666663,0.005888338833333329
27,27,-0.0008423835277777607,-0.009648170527777805,0.0027472950277777916,0.007743259027777778
28,28,-0.003669074333333337,-0.007815944000000002,0.006255576555555546,0.005229441777777798
29,29,0.009857042805555563,-0.0191440190833334,0.009908743916666709,-0.0006217676388888625
30,30,0.005181980333333362,0.009032829111111081,-0.012181554444444463,-0.0020332549999999908
31,31,0.009313670583333359,-0.01633608919444443,0.005276277027777757,0.0017461415833333236
32,32,0.012557032388888908,0.008292166277777811,-0.026980227055555642,0.0061310283888889
33,33,-0.018474389861111138,-0.005251610638888891,0.012358201583333336,0.011367798916666701
34,34,-0.0018187046944444507,-0.03245925802777781,0.017047229194444437,0.017230733527777844
35,35,0.00565330874999999,-0.006172349583333333,0.006778043750000001,-0.006259002916666652
36,36,0.01486326088888891,0.005313033555555579,-0.03042173622222229,0.010245441777777784
37,37,0.0024930347777777704,-0.02588840888888886,0.009062350999999988,0.01433302311111111
38,38,-0.02159001391666667,0.013843917527777793,0.00686056908333332,0.000885527305555558
39,39,0.010922165805555547,0.008822818916666671,0.004582993694444454,-0.02432797841666667
40,40,-0.014318620027777779,0.0009756213055555448,0.00875432786111112,0.0045886708611111195
41,41,0.0013333356666666632,-0.013011964666666695,0.004962891111111141,0.006715737888888895
42,42,-0.0012732210277777573,0.012547189416666644,-0.007113551694444455,-0.00416041669444444
43,43,0.005602019611111113,0.010052329611111105,0.0035164476111111203,-0.019170796833333337
44,44,0.006396184499999986,0.006046911055555571,-0.006122355944444449,-0.006320739611111114
45,45,0.0013474794444444582,0.012062838111111099,-0.004091273777777794,-0.009319043777777768
46,46,0.012484185833333352,-0.01817339683333337,0.00044105583333335033,0.005248155166666669
47,47,0.09951717897222212,-0.0005820362499998795,0.018061100083333382,-0.11699624280555561
48,48,-0.012996110833333352,0.01732740205555558,0.0033260100555555496,-0.007657301277777778
49,49,-0.017462521694444413,-0.00421494302777776,0.00044352208333335065,0.021233942638888826
50,50,-0.003548991388888885,0.0028487437222222464,-0.013485381611111099,0.014185629277777726
51,51,-0.00849869375,-0.010839937638888847,0.01440510636111109,0.004933525027777768
52,52,0.011378767222222232,-0.005613242666666667,0.007509098888888887,-0.013274623444444442
53,53,-0.0017057992222222636,0.009629675444444409,-0.020124727888888812,0.012200851666666651
54,54,0.0005076142777777806,0.0010721385000000026,0.008037784944444413,-0.00961753772222219
55,55,0.0016622939166666567,0.0024873275833333466,-0.005787713638888891,0.0016380921388888837
56,56,-0.008409638000000006,0.008322742333333376,0.003360143333333311,-0.0032732476666666797
57,57,-0.00798983488888888,0.006184721111111103,0.005925831555555561,-0.00412071777777778
58,58,-0.0010192077222222124,0.005917341388888896,0.009121036833333334,-0.014019170500000011
59,59,0.007192063416666641,0.00864494063888889,-0.023337831916666635,0.007500827861111085
60,60,-0.0051710466388888805,0.00527185336111111,0.0020871958055555468,-0.0021880025277777756
61,61,0.014653878250000031,0.017326298027777826,-0.007001844861111106,-0.024978331416666756
62,62,-0.027528045555555596,0.014100054888888918,0.007203000333333331,0.00622499033333335
63,63,0.0070411558888888925,0.008504219777777778,0.0058811618888889,-0.021426537555555566
64,64,0.003807846027777787,-0.0030007388611110967,-0.011294957527777753,0.010487850361111056
65,65,0.005293910916666642,0.009115617361111147,-0.021691768750000062,0.007282240472222258
66,66,0.0006151988055555571,0.011928823916666722,0.014650171027777732,-0.027194193749999998
67,67,-0.10993794561111116,0.010510908277777722,0.09216722883333349,0.007259808499999999
68,68,-0.004197775333333327,0.017648726555555577,-0.01925144222222227,0.0058004910000000005
69,69,0.031417696888888916,-0.02786216388888888,0.0017542059999999865,-0.005309739000000011
70,70,0.033230603055555565,-0.015016767833333333,-0.02388779127777777,0.005673956055555526
71,71,0.002563149805555553,0.00241409891666665,0.012734644250000014,-0.01771189297222221
72,72,0.0006822666111111009,0.008601980722222185,-0.023741769833333294,0.014457522499999988
73,73,-0.017408744138888974,0.01209936108333338,-0.003278176694444435,0.008587559750000024
74,74,0.002636287138888862,0.03031504880555562,0.007718207361111052,-0.040669543305555535
75,75,0.01054773266666667,-0.010539208888888877,-0.010510833777777777,0.010502309999999978
76,76,-0.006411452861111104,0.006242637249999998,0.010910279694444448,-0.010741464083333334
77,77,0.008577126888888877,-0.010906676666666651,-0.000644734222222216,0.0029742839999999924
78,78,-0.006927723583333327,-0.004566781361111117,0.003573108527777775,0.007921396416666674
79,79,-0.03000328650000003,0.01690809338888892,-0.018643363722222243,0.03173855683333334
80,80,0.0021040374722222054,0.002931440916666671,-0.007153889861111093,0.0021184114722222103
81,81,-0.0070371656666666765,0.011068673000000022,0.006434302666666626,-0.01046580999999997
82,82,-0.002277984611111116,0.0076565226111111225,0.0007141718333333313,-0.006092709833333339
83,83,-0.011235246944444324,-0.024929530833333387,0.03745026149999988,-0.0012854837222221367
84,84,0.011994439527777736,-0.004787972583333317,-0.0036364693611111,-0.003569997583333322
85,85,0.02494486880555554,-0.010531248972222181,-0.010298661527777784,-0.004114958305555583
86,86,-0.02482684763888898,0.00866099947222225,0.007869234583333376,0.008296613583333355
87,87,-0.008361754583333337,0.017857590750000006,-0.010419338805555555,0.0009235026388888772
88,88,0.005703778499999977,0.010203951500000023,-0.00933665394444445,-0.006571076055555557
89,89,0.0023195107777777904,0.006923126999999993,-0.019012506666666675,0.009769868888888877
90,90,-0.02711230444444444,0.010087995666666665,0.007599561333333329,0.00942474744444445
91,91,0.0012826320555555538,0.002431015499999996,-5.376716666666742e-05,-0.0036598803888888832
92,92,0.02337836816666669,-0.004273907833333325,0.012868300944444409,-0.03197276127777776
93,93,0.004715051249999978,0.01429047624999999,-0.022980033416666622,0.003974505916666635
94,94,0.015853806749999966,-0.010421342027777775,-0.012709712694444424,0.0072772479722222234
95,95,0.006909155333333309,0.011009016444444434,-0.010274001888888853,-0.0076441698888888975
96,96,-0.017035286972222237,0.003997816361111084,-0.00041829275000000634,0.013455763361111157
97,97,0.00640152049999998,0.01038199072222223,-0.022978973055555536,0.006195461833333308
98,98,-0.004536701250000032,0.009135010749999955,-0.027905467027777693,0.02330715752777775
99,99,0.006153915194444435,-0.009247455472222221,-0.01161372580555554,0.014707266083333321
100,100,-0.016405178805555594,0.03549757163888895,-0.002541199027777763,-0.016551193805555593
101,101,0.0009937328333333418,-0.014413782500000034,0.0022074560555555576,0.011212593611111139
102,102,-0.00937269863888892,0.04323883380555557,-0.0027695557500000295,-0.03109657941666663
103,103,-0.0035363913611111005,0.014320598416666705,-0.019819594250000037,0.009035387194444414
104,104,-0.013727952388888888,-0.0013176010555555745,0.014867964055555604,0.0001775893888888711
105,105,-0.0015334933611111181,-0.005299344583333336,-0.012116260472222235,0.01894909841666668
106,106,-0.005084923750000004,0.0050262560277777694,0.0058036060277777595,-0.005744938305555521
107,107,0.011895649027777797,-0.018992938972222193,0.003907315249999986,0.003189974694444416
108,108,-0.006440971472222218,-0.010329601138888858,-0.0037628478055555773,0.02053342041666665
109,109,0.006925992777777787,0.002820109222222217,0.0026216783333333307,-0.012367780333333332
110,110,0.008642564222222204,-0.019454348444444457,0.003676758666666679,0.007135025555555579
111,111,0.006155283527777772,-0.005110713472222219,0.01450454086111112,-0.015549110916666662
112,112,-0.004308104916666663,0.005530973749999977,-0.0005210925833333246,-0.0007017762499999911
113,113,0.0030088803888889022,-0.005624098500000003,-0.013093033833333349,0.015708251944444442
114,114,-0.0251882794444444,0.002845502555555547,0.009460054333333303,0.01288272255555555
115,115,-0.020298467999999965,0.007509154000000003,-0.004785721777777778,0.017575035777777734
116,116,-0.00876343391666664,0.030932639305555454,-0.00735433602777775,-0.014814869361111075
117,117,0.03999048391666652,-0.03181231997222211,-0.015609440194444449,0.007431276250000026
118,118,0.003408441833333371,-0.021788851833333418,0.007603251055555572,0.010777158944444483
119,119,0.006610767388888869,-0.014493867944444423,-0.0012737574999999992,0.009156858055555554
120,120,0.0010457911666666635,0.00043469783333333414,-0.004405145944444455,0.002924656944444454
121,121,-0.006040832416666668,-0.01747387474999997,0.010322423805555528,0.013192283361111118
122,122,0.008957983999999995,0.011813063777777754,0.003193050555555557,-0.023964098333333305
123,123,0.0007115044166666656,-0.00672432447222225,-0.0032567732500000074,0.009269593305555589
124,124,-0.0022069152222222014,-0.011060214555555536,0.009685657444444391,0.0035814723333333553
125,125,0.009058054499999994,-0.01552370194444442,0.005864966944444437,0.000600680499999996
126,126,-0.00610805674999998,0.020017063472222252,0.004594906694444435,-0.018503913416666705
127,127,0.0009202877777777693,0.013549203555555544,0.005294718444444452,-0.019764209777777764
128,128,0.004276203388888899,0.00830880672222222,-0.005352276499999993,-0.0072327336111111225
129,129,0.010283318444444486,-0.004212977888888914,0.0070199578888888725,-0.013090298444444447
130,130,-0.0120940885277778,-6.362416666675762e-06,0.023253951583333377,-0.011153500638888899
131,131,0.005403756305555547,0.0017030126388888872,0.001174645194444446,-0.00828141413888888
132,132,0.008705486805555603,-0.019744901638888944,0.012946200472222207,-0.001906785638888873
133,133,0.01198223583333331,0.005180942722222252,-0.008246857722222237,-0.008916320833333326
134,134,0.010301796833333323,-0.001021384722222223,-0.008557902611111093,-0.0007225095000000051
135,135,0.011244752249999965,0.008963405472222189,-0.001511612527777752,-0.018696545194444403
136,136,0.006146386999999971,-0.005745341111111105,0.010952108666666665,-0.011353154555555535
137,137,-0.0009561612222222433,-0.020101782444444365,0.007420803222222191,0.013637140444444413
138,138,-0.0028448983333333273,0.008754106666666664,-0.0034722931111111103,-0.0024369152222222237
139,139,-0.010357607166666633,-0.0060654188333333315,0.0037858392777777973,0.012637186722222169
140,140,0.017443128,0.012647810444444449,-0.016948769888888868,-0.013142168555555576
141,141,0.02925911566666673,0.0022084643333333018,-0.015060338888888906,-0.016407241111111123
142,142,0.008830220277777794,-0.0010201370555555718,-0.015698642277777793,0.007888559055555572
143,143,0.01238494319444442,0.011732863194444469,-0.010684090027777739,-0.01343371636111115
144,144,-0.0227644613888889,0.011304415055555541,0.008174738388888901,0.0032853079444444557
145,145,0.01656299636111111,0.0010473710277777446,0.01113418602777778,-0.028744553416666638
146,146,0.0036588975833333334,0.0043039841388888955,-0.016156277972222216,0.00819339624999999
147,147,0.010206542749999986,0.01021206297222222,-0.02248778913888887,0.002069183416666669
148,148,-0.006196089583333347,0.010443568305555543,-0.0053700049166666465,0.001122526194444455
149,149,-0.039501402305555496,0.0035253886944444073,0.027243508249999986,0.008732505361111103
150,150,0.00989587594444443,-0.003079543166666651,0.004559175944444468,-0.011375508722222252
151,151,-0.022254199083333304,0.00628961736111112,-0.008558367749999992,0.024522949472222184
152,152,0.010947747333333372,0.012579132222222227,-0.002414280444444423,-0.021112599111111175
153,153,0.0034469721111111138,0.013216832111111123,-0.012477599777777801,-0.004186204444444433
154,154,-0.011171635027777762,0.009857523194444447,-0.0059865175833333575,0.007300629416666676
155,155,-0.00901918777777779,0.0017143695555555446,0.011628100888888908,-0.004323282666666663
156,156,-0.007843513611111078,-0.002194179388888889,0.009658320611111087,0.0003793723888888803
157,157,-0.00015307047222223023,0.013565521083333327,-0.0034722476944444524,-0.009940202916666644
158,158,0.0008087911666666652,-0.003161092611111109,0.0041232234999999985,-0.001770922055555556
159,159,-0.0058545021944444026,0.04301177736111111,-0.030088919972222284,-0.007068355194444412
