,pos,val_A,val_C,val_G,val_T
0,0,-0.0017814595500000004,-0.0006680461500000075,0.0031563042500000107,-0.0007067985500000006
1,1,-0.0020743188000000032,-0.002276167,0.0005483444000000002,0.0038021414000000034
2,2,0.005432607099999976,-0.0008267288999999917,-0.004964050299999994,0.0003581721000000071
3,3,-0.004079018849999996,0.012152267549999955,-0.0016746912499999976,-0.006398557449999967
4,4,0.002425847500000003,0.002308317100000004,-0.0015743130999999997,-0.0031598515000000084
5,5,-0.0020292558500000024,-0.0015747172499999997,-0.001019069049999993,0.004623042149999995
6,6,-0.0038595733500000175,-0.002651097749999993,0.00036244425000000536,0.006148226850000005
7,7,-0.002174753949999997,0.0027017920499999956,0.003091722050000002,-0.0036187601499999993
8,8,0.0029066984499999927,0.0011523800499999948,5.634499999988265e-07,-0.004059641949999986
9,9,-0.0017604188499999991,-0.006074415050000014,0.004452781150000012,0.003382052750000005
10,10,0.005103596700000003,0.0006197345000000001,-0.002245974300000006,-0.0034773568999999973
11,11,-0.005434969500000001,-0.003060860699999994,0.004857710300000003,0.0036381198999999964
12,12,0.0030858579999999847,-0.00034457620000000265,-0.006383426599999994,0.0036421448000000076
13,13,0.0018671880999999919,0.007724699899999995,-0.014791846900000006,0.005199958900000008
14,14,-0.002829142799999999,0.0022343480000000045,0.0022787644000000036,-0.0016839696000000071
15,15,0.0032307228000000156,-0.003493234400000005,0.0019359771999999922,-0.0016734656000000014
16,16,0.0024050431500000006,-0.0018393584500000007,-0.0036511642500000057,0.003085479550000004
17,17,-0.0025030738999999996,-8.676630000000035e-05,0.0027169436999999992,-0.00012710349999999702
18,18,0.001798240699999998,-0.0039175572999999965,-0.0006865321000000014,0.0028058487000000003
19,19,0.000508524650000004,0.00206656725,0.002531582449999995,-0.005106674349999996
20,20,-0.01339661470000001,0.008556194300000014,0.0017358205000000018,0.0031045998999999942
21,21,0.0002234331500000136,0.0007846181500000093,0.007114417350000011,-0.008122468650000029
22,22,0.004584184150000003,-0.0028102430500000037,0.0004618987500000078,-0.0022358398500000056
23,23,0.0035686012999999904,-0.005407909699999987,-0.0007157061000000026,0.0025550144999999993
24,24,0.007858907500000005,-0.0007819323000000081,-0.0026954922999999974,-0.0043814829000000015
25,25,0.005417032850000007,-0.007612053950000017,0.004825927450000003,-0.002630906349999987
26,26,0.00012451024999999855,-0.0017583417500000092,0.004299833050000012,-0.0026660015499999972
27,27,-0.004280932749999993,0.0030042328499999948,-0.0025527909499999963,0.003829490849999992
28,28,0.003960793300000011,-0.002371929299999994,-0.002291175900000007,0.0007023118999999894
29,29,0.0006411393000000069,-0.0005941702999999989,-0.0008545251,0.0008075560999999914
30,30,-0.0061078035499999945,-0.0004879609499999956,0.0037480194499999978,0.002847745049999994
31,31,0.0053390782499999935,-0.003576729749999996,-0.0010067043499999992,-0.000755644149999999
32,32,-0.0021259511000000057,0.006377830500000009,-0.0021917972999999976,-0.002060082100000008
33,33,-0.003447539100000005,-0.0007145150999999999,0.0005051419000000047,0.0036569123000000005
34,34,0.004725855000000005,-0.0038360726000000057,0.0014157846000000022,-0.0023055669999999997
35,35,0.005632454549999992,0.005572438350000013,-0.006651130050000011,-0.004553762849999999
36,36,-0.0024154453000000075,0.002736535500000005,0.0011083784999999999,-0.0014294686999999971
37,37,0.0033368322500000056,-0.0007091335500000014,-1.3743500000011535e-06,-0.0026263243500000027
