,pos,val_A,val_C,val_G,val_T
0,0,-0.01200513595000002,-0.005153408149999988,0.020831660849999996,-0.0036731167499999703
1,1,-0.010094289499999999,0.009185036099999985,-0.008228617099999991,0.009137870499999999
2,2,-0.0013338023500000045,0.019449517450000016,-0.015736953150000017,-0.002378761950000011
3,3,-0.0058109361999999975,0.010784463799999991,-0.0014457198,-0.003527807799999996
4,4,-0.005018117249999993,0.01432845194999999,-0.0016334872499999945,-0.0076768474500000065
5,5,0.01817041734999992,-0.004359060249999983,-0.009495252449999974,-0.0043161046499999665
6,6,0.002866475600000005,-0.019148394200000002,0.010219128,0.006062790600000012
7,7,-0.025101318349999964,-0.0007480025500000197,0.009267051249999964,0.016582269650000033
8,8,-0.0091077982,-0.0007480764000000082,0.0006110689999999932,0.009244805600000017
9,9,0.0015691330999999984,-0.0019615093000000055,-0.006488099899999999,0.006880476100000001
10,10,0.0050674425,-0.02720084850000002,0.008455028300000009,0.013678377700000023
11,11,-0.00800113804999998,-0.003742471050000004,0.020524931750000013,-0.008781322650000013
12,12,-0.022487838849999914,-0.007952918050000014,0.019331208749999957,0.011109548149999985
13,13,-0.0005285450500000022,-0.0018216558500000106,-0.005351482050000002,0.007701682950000011
14,14,-0.012697434649999968,-0.005333694050000002,0.0020235311500000036,0.016007597549999968
15,15,0.009845251600000007,0.0010650378000000072,0.0013704950000000104,-0.012280784400000024
16,16,-0.015935116200000016,0.010439878199999983,-0.005620007599999984,0.011115245600000014
17,17,-0.0009150154000000053,-0.0003632724000000008,-0.0025661446000000017,0.0038444324000000063
18,18,-0.02756984290000005,0.006598007700000013,0.0047641345000000185,0.016207700700000018
19,19,0.0016159894999999973,0.009937861499999992,-0.006027817100000001,-0.0055260338999999934
20,20,0.00021253534999998865,-0.007868410849999972,0.004022160949999994,0.0036337145499999936
21,21,0.005176973749999988,0.008166216349999995,0.015303708350000035,-0.028646898450000007
22,22,0.007722434199999996,-0.0010910535999999974,0.007934033200000008,-0.0145654138
23,23,0.018099074449999985,0.010724341849999984,-0.0027806271500000423,-0.02604278914999993
24,24,0.002217853299999996,-0.002155044100000003,-0.004722781299999994,0.004659972099999998
25,25,0.006787403699999989,-0.00940149069999998,0.0023825211000000008,0.00023156589999999509
26,26,0.0023809922000000154,0.002388525000000018,0.015102292999999994,-0.019871810200000017
27,27,-0.002501104549999997,0.017535810649999966,0.001283982249999995,-0.016318688349999968
28,28,0.012045526799999994,-0.0063381494000000075,-0.006609845599999992,0.0009024682000000033
29,29,-0.006538927849999979,0.0053255277500000205,0.016955198749999994,-0.01574179865000002
30,30,-0.004499468299999978,0.006416364099999971,-0.006907583500000002,0.004990687700000003
31,31,0.014367708249999974,-0.016502070549999973,-0.004464527950000007,0.006598890250000006
32,32,-0.007436365250000026,-0.0019648702499999956,0.0019250915500000135,0.007476143950000009
33,33,0.008018882800000024,-0.0030102072000000022,-0.00880452820000003,0.0037958526000000025
